 	X	Y	XM	YM
1	322.166	253.924	322.076	253.944
2	322.249	253.915	322.152	253.929
3	322.299	253.844	322.217	253.859
4	322.094	253.981	321.996	253.994
5	322.188	253.950	322.109	253.967
6	322.076	254.094	321.992	254.119
7	322.124	254.115	322.047	254.127
8	322.096	254.119	322.017	254.139
9	322.154	254.149	322.071	254.168
10	322.237	254.311	322.161	254.318
11	322.270	254.292	322.197	254.313
12	322.262	254.314	322.188	254.335
13	322.270	254.258	322.198	254.267
14	322.116	254.406	322.041	254.422
15	321.867	254.370	321.785	254.383
16	321.801	254.239	321.716	254.265
17	321.794	254.025	321.720	254.038
18	321.758	254.091	321.684	254.111
19	321.854	253.911	321.778	253.923
20	321.999	254.043	321.922	254.053
21	321.921	254.143	321.838	254.167
22	321.890	253.819	321.805	253.832
23	322.095	253.718	322.022	253.748
24	322.163	253.751	322.076	253.768
25	322.066	253.520	321.986	253.540
26	322.064	253.248	321.982	253.254
27	322.175	253.237	322.094	253.261
28	322.133	253.282	322.055	253.293
29	322.106	253.587	322.023	253.600
30	322.205	253.528	322.126	253.542
31	322.161	253.694	322.091	253.704
32	322.107	253.761	322.032	253.779
33	322.211	253.803	322.141	253.824
34	322.166	253.514	322.087	253.523
35	322.133	253.576	322.059	253.600
36	322.098	253.765	322.031	253.790
37	321.972	253.699	321.891	253.722
38	322.100	253.618	322.029	253.631
39	322.220	253.598	322.148	253.611
40	322.210	253.684	322.140	253.712
41	322.169	253.740	322.093	253.760
42	322.201	253.820	322.122	253.839
43	322.148	253.746	322.080	253.771
44	322.368	253.465	322.299	253.492
45	322.268	253.481	322.179	253.498
46	322.488	253.530	322.407	253.555
47	322.391	253.673	322.308	253.684
48	322.379	253.684	322.301	253.704
49	322.478	253.758	322.409	253.776
50	322.475	253.666	322.407	253.686
51	322.481	253.635	322.405	253.648
52	322.513	253.507	322.444	253.522
53	322.535	253.442	322.474	253.453
54	322.415	253.377	322.339	253.385
55	322.452	253.454	322.381	253.467
56	322.417	253.481	322.353	253.501
57	322.348	253.524	322.281	253.536
58	322.156	253.546	322.084	253.561
59	322.238	253.523	322.163	253.546
60	322.229	253.608	322.155	253.635
61	322.129	253.559	322.048	253.582
62	322.176	253.513	322.096	253.530
63	322.324	253.428	322.256	253.438
64	322.178	253.434	322.105	253.438
65	322.080	253.427	321.996	253.448
66	322.193	253.602	322.119	253.626
67	322.352	253.611	322.274	253.636
68	322.466	253.482	322.385	253.503
69	322.375	253.403	322.301	253.421
70	322.384	253.352	322.307	253.372
71	322.494	253.334	322.425	253.357
72	322.648	253.414	322.578	253.442
73	322.479	253.371	322.401	253.402
74	322.535	253.482	322.462	253.507
75	322.486	253.601	322.410	253.623
76	322.639	253.786	322.561	253.813
77	322.658	254.067	322.579	254.094
78	322.587	253.912	322.501	253.933
79	322.436	253.728	322.362	253.744
80	322.319	253.670	322.236	253.679
81	322.224	253.846	322.153	253.864
82	322.396	253.667	322.318	253.683
83	322.469	253.769	322.397	253.791
84	322.254	253.891	322.173	253.919
85	322.287	254.202	322.208	254.225
86	322.175	254.204	322.095	254.220
87	322.213	254.201	322.141	254.218
88	322.184	254.191	322.109	254.213
89	322.394	254.282	322.318	254.309
90	322.377	254.287	322.297	254.305
91	322.382	254.393	322.307	254.419
92	322.555	254.267	322.478	254.285
93	322.636	254.095	322.551	254.110
94	322.475	253.993	322.396	254.011
95	322.429	254.014	322.352	254.035
96	322.236	254.201	322.149	254.221
97	322.307	254.284	322.230	254.311
98	322.378	254.118	322.303	254.145
99	322.390	254.194	322.305	254.221
100	322.433	254.063	322.358	254.080
101	322.393	254.060	322.317	254.072
102	322.298	254.082	322.215	254.091
103	322.438	254.177	322.358	254.198
104	322.456	254.361	322.379	254.376
105	322.520	254.499	322.443	254.521
106	322.617	254.454	322.547	254.476
107	322.734	254.369	322.661	254.387
108	322.587	254.537	322.508	254.557
