 	X	Y	XM	YM
1	320.002	254.588	319.797	254.616
2	320.041	254.667	319.848	254.702
3	320.061	254.692	319.862	254.727
4	320.155	254.666	319.955	254.694
5	320.225	254.583	320.017	254.614
6	320.231	254.392	320.028	254.423
7	320.216	254.399	320.014	254.431
8	320.364	254.263	320.155	254.294
9	320.252	254.382	320.047	254.421
10	320.316	254.407	320.115	254.437
11	320.197	254.401	320.007	254.432
12	320.212	254.371	320.017	254.410
13	320.066	254.236	319.866	254.259
14	320.090	254.314	319.886	254.341
15	320.238	254.253	320.036	254.281
16	320.319	254.270	320.122	254.296
17	320.226	254.274	320.028	254.289
18	320.385	254.230	320.181	254.256
19	320.419	254.270	320.217	254.295
20	320.296	254.443	320.090	254.471
21	320.259	254.422	320.058	254.439
22	320.228	254.403	320.025	254.427
23	320.307	254.397	320.106	254.414
24	320.392	254.273	320.197	254.287
25	320.446	254.064	320.246	254.082
26	320.450	254.044	320.255	254.059
27	320.462	253.974	320.262	253.991
28	320.597	253.971	320.403	253.984
29	320.599	253.893	320.394	253.906
30	320.454	253.917	320.258	253.926
31	320.384	254.001	320.177	254.020
32	320.336	254.039	320.136	254.068
33	320.284	254.134	320.081	254.145
34	320.386	254.012	320.187	254.020
35	320.444	254.018	320.231	254.034
36	320.570	253.896	320.354	253.905
37	320.536	253.885	320.329	253.890
38	320.539	253.989	320.331	253.997
39	320.614	253.942	320.396	253.954
40	320.551	253.876	320.332	253.885
41	320.588	254.065	320.376	254.075
42	320.650	254.189	320.449	254.208
43	320.741	254.320	320.540	254.328
44	320.802	254.233	320.582	254.248
45	320.713	254.320	320.503	254.329
46	320.869	254.169	320.650	254.180
47	321.001	254.003	320.787	254.006
48	320.991	253.930	320.777	253.936
49	321.063	253.943	320.846	253.952
50	321.044	254.030	320.825	254.043
51	320.977	254.149	320.758	254.167
52	320.831	254.085	320.616	254.094
53	320.844	253.977	320.626	253.991
54	320.867	253.891	320.651	253.908
55	320.862	253.877	320.649	253.893
56	320.941	253.861	320.737	253.873
57	321.001	253.752	320.800	253.756
58	320.889	253.797	320.679	253.812
59	321.014	253.674	320.802	253.693
60	320.993	253.687	320.789	253.701
61	320.951	253.792	320.740	253.803
62	320.890	253.839	320.683	253.855
63	320.886	254.040	320.679	254.062
64	320.862	254.030	320.656	254.040
65	320.641	254.039	320.434	254.052
66	320.624	254.000	320.422	254.018
67	320.634	253.944	320.429	253.961
68	320.659	253.989	320.460	254.005
69	320.755	253.931	320.549	253.941
70	320.915	253.925	320.722	253.945
71	320.803	253.924	320.592	253.932
72	320.732	253.983	320.529	253.999
73	320.646	253.932	320.445	253.944
74	320.540	254.020	320.327	254.030
75	320.531	254.139	320.324	254.145
76	320.477	254.027	320.272	254.038
77	320.548	254.020	320.343	254.031
78	320.575	253.907	320.374	253.926
79	320.735	253.916	320.536	253.936
80	320.672	253.777	320.468	253.794
81	320.752	253.659	320.552	253.686
82	320.738	253.662	320.525	253.686
83	320.675	253.788	320.466	253.810
84	320.611	253.914	320.409	253.933
85	320.669	253.834	320.459	253.848
86	320.720	253.796	320.519	253.813
87	320.719	253.785	320.504	253.808
88	320.657	253.681	320.447	253.706
89	320.674	253.617	320.455	253.636
90	320.763	253.652	320.552	253.665
91	320.769	253.647	320.558	253.663
92	320.770	253.721	320.561	253.737
93	320.722	253.811	320.509	253.830
94	320.697	253.798	320.486	253.828
95	320.636	253.939	320.426	253.960
96	320.639	253.865	320.423	253.878
97	320.771	253.812	320.568	253.822
98	320.635	253.731	320.415	253.746
99	320.734	253.649	320.516	253.663
100	320.793	253.535	320.569	253.547
101	320.815	253.596	320.599	253.604
102	320.858	253.600	320.646	253.611
103	320.866	253.451	320.648	253.463
104	320.918	253.391	320.705	253.400
105	320.847	253.245	320.628	253.260
106	320.887	253.166	320.678	253.169
107	320.785	253.241	320.570	253.245
108	320.866	253.283	320.650	253.297
109	320.922	253.457	320.720	253.463
110	320.961	253.407	320.751	253.406
111	320.986	253.436	320.776	253.439
112	320.957	253.384	320.749	253.385
113	321.033	253.510	320.821	253.515
114	321.058	253.749	320.848	253.748
115	321.081	253.633	320.866	253.639
116	321.031	253.601	320.827	253.603
117	320.991	253.648	320.787	253.647
118	321.069	253.690	320.856	253.694
119	321.036	253.659	320.826	253.655
120	321.026	253.579	320.817	253.578
121	321.095	253.603	320.875	253.598
122	321.343	253.539	321.132	253.537
123	321.230	253.388	321.010	253.381
124	321.236	253.323	321.022	253.319
125	321.259	253.249	321.037	253.238
126	321.341	253.243	321.135	253.236
127	321.235	253.319	321.013	253.321
128	321.215	253.377	320.995	253.370
129	321.106	253.412	320.897	253.424
130	321.066	253.227	320.844	253.238
131	321.080	253.303	320.859	253.310
132	321.066	253.381	320.850	253.384
133	321.220	253.450	321.006	253.452
134	321.316	253.519	321.108	253.514
135	321.282	253.570	321.076	253.563
136	321.181	253.618	320.962	253.617
137	321.080	253.581	320.866	253.578
138	321.012	253.728	320.799	253.728
139	320.953	253.753	320.743	253.752
140	320.742	253.729	320.530	253.729
141	320.827	253.595	320.619	253.594
142	320.788	253.513	320.581	253.512
143	320.717	253.486	320.516	253.486
144	320.706	253.536	320.501	253.542
145	320.657	253.510	320.451	253.512
146	320.783	253.490	320.571	253.478
147	320.727	253.518	320.515	253.517
148	320.769	253.548	320.556	253.544
149	320.777	253.550	320.565	253.554
150	320.746	253.530	320.538	253.531
151	320.781	253.433	320.572	253.424
152	320.791	253.439	320.578	253.436
153	320.806	253.345	320.596	253.344
154	320.746	253.248	320.527	253.249
155	320.703	253.144	320.497	253.145
156	320.764	253.036	320.563	253.035
157	320.676	253.091	320.476	253.089
158	320.636	252.961	320.432	252.956
159	320.644	252.909	320.438	252.912
160	320.641	252.898	320.435	252.902
161	320.648	252.794	320.446	252.795
162	320.713	252.881	320.490	252.876
163	320.957	252.910	320.752	252.910
164	320.995	252.925	320.784	252.926
165	321.113	253.032	320.906	253.032
166	321.155	253.115	320.950	253.116
167	321.169	253.011	320.957	253.013
168	321.099	252.961	320.892	252.962
169	321.056	253.008	320.848	253.011
170	321.047	252.924	320.835	252.916
171	321.103	252.775	320.899	252.758
172	321.032	252.697	320.823	252.696
173	321.046	252.700	320.834	252.697
174	321.016	252.595	320.805	252.592
175	320.942	252.491	320.719	252.493
176	320.914	252.423	320.699	252.417
177	320.842	252.421	320.640	252.422
178	320.737	252.568	320.525	252.562
179	320.811	252.577	320.599	252.569
180	320.898	252.697	320.690	252.693
181	320.838	252.590	320.632	252.577
182	320.731	252.744	320.531	252.742
183	320.743	252.657	320.531	252.656
184	320.697	252.698	320.498	252.691
185	320.781	252.657	320.573	252.654
186	320.741	252.591	320.542	252.585
187	320.851	252.654	320.636	252.657
188	320.682	252.674	320.478	252.677
189	320.638	252.788	320.430	252.785
190	320.651	252.786	320.441	252.782
191	320.613	252.796	320.405	252.793
192	320.464	252.820	320.255	252.810
193	320.437	252.872	320.228	252.862
194	320.471	252.909	320.259	252.902
195	320.500	252.865	320.279	252.862
196	320.459	252.907	320.248	252.905
197	320.406	252.908	320.198	252.902
198	320.300	252.878	320.082	252.879
199	320.368	252.985	320.166	252.972
200	320.287	252.973	320.074	252.969
201	320.428	252.906	320.218	252.895
202	320.447	253.042	320.243	253.046
203	320.576	252.959	320.373	252.945
204	320.688	252.920	320.469	252.907
205	320.755	252.848	320.531	252.841
206	320.745	252.729	320.523	252.728
207	320.834	252.673	320.619	252.667
208	320.874	252.774	320.664	252.766
209	320.907	252.829	320.683	252.825
210	320.918	252.938	320.694	252.929
211	320.945	252.930	320.723	252.928
212	320.885	252.890	320.670	252.879
213	320.933	253.066	320.712	253.054
214	320.965	253.123	320.742	253.119
215	321.131	253.115	320.904	253.100
216	321.080	253.181	320.856	253.179
217	321.068	253.161	320.850	253.156
218	321.003	253.297	320.782	253.292
219	320.858	253.322	320.637	253.323
220	320.863	253.336	320.652	253.344
221	320.938	253.429	320.716	253.433
222	321.031	253.351	320.812	253.351
223	320.982	253.336	320.761	253.327
224	320.850	253.238	320.622	253.233
225	320.817	253.214	320.605	253.208
226	320.841	253.154	320.626	253.149
227	320.773	253.077	320.558	253.073
228	320.727	253.133	320.504	253.130
229	320.682	253.138	320.465	253.129
230	320.640	253.106	320.419	253.106
231	320.593	253.266	320.369	253.256
232	320.558	253.291	320.344	253.290
233	320.525	253.506	320.307	253.495
234	320.574	253.542	320.357	253.537
235	320.508	253.493	320.291	253.487
236	320.408	253.382	320.190	253.373
237	320.439	253.523	320.216	253.516
238	320.370	253.535	320.146	253.537
239	320.353	253.683	320.133	253.687
240	320.312	253.807	320.096	253.799
241	320.263	253.826	320.042	253.818
242	320.214	253.806	319.993	253.802
243	320.248	253.939	320.026	253.928
244	320.173	253.835	319.948	253.830
245	320.084	253.847	319.860	253.851
246	320.162	253.846	319.940	253.844
247	320.250	253.793	320.030	253.785
248	320.259	253.786	320.045	253.789
249	320.178	253.765	319.962	253.757
250	320.223	253.780	320.010	253.773
251	320.241	253.894	320.023	253.899
252	320.110	254.001	319.893	254.006
253	320.167	254.013	319.959	254.009
254	320.136	253.949	319.921	253.950
255	320.126	253.892	319.911	253.899
256	320.056	253.802	319.841	253.801
257	320.164	253.760	319.955	253.758
258	320.151	253.830	319.936	253.826
259	320.155	253.981	319.942	253.985
260	320.119	254.051	319.912	254.041
261	320.105	254.084	319.893	254.077
262	320.070	253.982	319.859	253.974
263	320.073	253.960	319.856	253.954
264	320.034	254.078	319.824	254.070
265	320.006	254.134	319.794	254.122
266	320.173	254.036	319.964	254.028
267	320.167	254.020	319.953	254.013
268	320.264	253.912	320.044	253.900
269	320.231	253.914	320.020	253.895
270	320.180	253.856	319.968	253.841
271	320.223	253.801	320.019	253.790
272	320.166	253.817	319.964	253.804
273	320.183	253.661	319.972	253.652
274	320.128	253.563	319.913	253.551
275	320.125	253.489	319.910	253.473
276	320.200	253.549	319.996	253.527
277	320.173	253.531	319.960	253.517
278	320.245	253.558	320.032	253.546
279	320.207	253.633	319.992	253.613
