 	X	Y	XM	YM
1	320.645	253.759	320.353	253.827
2	320.593	253.702	320.301	253.763
3	320.521	253.544	320.220	253.605
4	320.581	253.528	320.285	253.586
5	320.625	253.457	320.333	253.519
6	320.589	253.466	320.300	253.530
7	320.552	253.360	320.250	253.411
8	320.589	253.376	320.294	253.444
9	320.588	253.344	320.292	253.393
10	320.716	253.405	320.423	253.464
11	320.636	253.446	320.339	253.504
12	320.688	253.447	320.392	253.500
13	320.603	253.622	320.310	253.678
14	320.669	253.472	320.383	253.523
15	320.636	253.475	320.346	253.539
16	320.555	253.442	320.269	253.495
17	320.674	253.503	320.382	253.559
18	320.675	253.539	320.385	253.593
19	320.773	253.687	320.485	253.741
20	320.661	253.607	320.373	253.657
21	320.773	253.623	320.482	253.676
22	320.767	253.702	320.484	253.753
23	320.829	253.849	320.544	253.900
24	320.930	253.853	320.646	253.911
25	320.939	253.943	320.643	253.992
26	320.965	253.853	320.674	253.903
27	320.970	253.892	320.672	253.933
28	321.130	253.929	320.844	253.971
29	321.172	253.875	320.882	253.933
30	321.220	253.846	320.920	253.894
31	321.170	253.827	320.871	253.883
32	321.214	253.789	320.925	253.840
33	321.177	253.655	320.892	253.713
34	321.066	253.685	320.780	253.744
35	321.134	253.745	320.846	253.794
36	321.067	253.655	320.781	253.713
37	321.054	253.523	320.764	253.580
38	321.056	253.521	320.760	253.585
39	321.061	253.524	320.771	253.579
40	321.042	253.540	320.747	253.595
41	321.048	253.366	320.755	253.424
42	321.125	253.354	320.836	253.410
43	321.071	253.321	320.783	253.366
44	320.903	253.280	320.609	253.334
45	320.862	253.102	320.568	253.165
46	320.870	253.003	320.588	253.058
47	321.133	252.987	320.854	253.052
48	321.026	253.006	320.742	253.056
49	321.331	253.069	321.045	253.132
50	321.219	253.118	320.934	253.180
51	321.274	253.064	320.991	253.120
52	321.097	252.868	320.811	252.932
53	320.955	252.960	320.671	253.011
54	321.125	252.980	320.835	253.041
55	321.288	253.108	321.010	253.175
56	321.232	253.037	320.943	253.099
57	321.192	252.997	320.905	253.060
58	321.308	252.976	321.018	253.037
59	321.216	253.115	320.923	253.175
60	321.158	253.104	320.862	253.162
61	321.192	253.013	320.891	253.080
62	321.138	253.030	320.838	253.092
63	320.953	252.981	320.658	253.044
64	320.847	253.036	320.558	253.104
65	320.750	252.945	320.456	253.017
66	320.795	252.874	320.504	252.936
67	320.698	252.911	320.400	252.978
68	320.732	252.893	320.434	252.959
69	320.755	252.824	320.467	252.886
70	320.810	252.805	320.513	252.865
71	320.729	252.859	320.439	252.921
72	320.842	252.881	320.549	252.945
73	320.908	252.970	320.612	253.025
74	320.837	252.961	320.549	253.022
75	320.943	252.932	320.651	252.985
76	321.065	252.965	320.773	253.021
77	320.857	252.996	320.571	253.062
78	320.918	252.954	320.632	253.018
79	320.900	253.040	320.621	253.097
80	320.850	253.217	320.562	253.285
81	320.946	253.228	320.656	253.290
82	320.869	253.188	320.586	253.257
83	320.991	253.277	320.705	253.331
84	320.955	253.254	320.666	253.313
85	321.139	253.304	320.852	253.361
86	321.166	253.169	320.889	253.228
87	321.280	253.151	321.005	253.209
88	321.366	253.113	321.084	253.168
89	321.269	253.306	320.977	253.351
90	321.284	253.282	321.001	253.338
91	321.373	253.201	321.084	253.265
92	321.321	253.163	321.033	253.224
93	321.468	253.153	321.184	253.214
94	321.386	253.266	321.106	253.331
95	321.457	253.215	321.172	253.280
96	321.533	253.149	321.247	253.213
97	321.434	253.289	321.146	253.350
98	321.377	253.505	321.100	253.566
