 	X	Y	XM	YM
1	322.192	254.689	322.065	254.694
2	322.291	254.679	322.161	254.683
3	322.257	254.685	322.120	254.681
4	322.323	254.807	322.194	254.806
5	322.164	254.639	322.034	254.638
6	322.205	254.646	322.078	254.643
7	322.144	254.479	322.020	254.477
8	322.077	254.410	321.958	254.406
9	322.032	254.478	321.907	254.477
10	321.998	254.584	321.871	254.573
11	322.012	254.509	321.881	254.507
12	322.171	254.326	322.038	254.317
13	322.124	254.301	321.994	254.293
14	322.156	254.158	322.026	254.156
15	322.210	254.058	322.086	254.040
16	322.196	254.199	322.063	254.184
17	322.233	254.224	322.100	254.206
18	322.252	254.316	322.122	254.301
19	322.267	254.342	322.129	254.334
20	322.245	254.290	322.112	254.281
21	322.304	254.274	322.171	254.263
22	322.356	254.312	322.221	254.300
23	322.476	254.220	322.345	254.218
24	322.374	254.286	322.252	254.277
25	322.364	254.497	322.233	254.483
26	322.335	254.636	322.213	254.626
27	322.225	254.500	322.099	254.493
28	322.325	254.402	322.192	254.389
29	322.255	254.461	322.120	254.453
30	322.218	254.490	322.089	254.485
31	322.245	254.564	322.121	254.558
32	322.142	254.544	322.010	254.533
33	322.228	254.625	322.101	254.610
34	322.098	254.710	321.960	254.701
35	322.133	254.744	322.003	254.727
36	322.065	254.653	321.935	254.642
37	321.922	254.598	321.790	254.594
38	321.985	254.638	321.850	254.632
39	321.943	254.753	321.811	254.741
40	321.812	254.731	321.676	254.729
41	321.955	254.640	321.820	254.631
42	321.878	254.805	321.741	254.796
43	322.111	254.691	321.972	254.681
44	322.089	254.708	321.952	254.700
45	322.189	254.700	322.048	254.692
46	322.053	254.542	321.911	254.543
47	322.097	254.581	321.953	254.574
48	322.083	254.522	321.943	254.518
49	322.152	254.542	322.017	254.535
50	322.022	254.379	321.883	254.366
51	322.137	254.492	322.000	254.483
52	321.987	254.479	321.853	254.470
53	321.831	254.590	321.686	254.575
54	321.988	254.704	321.846	254.691
55	321.983	254.509	321.837	254.496
56	321.887	254.402	321.738	254.389
57	321.925	254.467	321.781	254.451
58	321.979	254.256	321.835	254.246
59	322.058	254.213	321.911	254.205
60	321.937	254.261	321.785	254.253
61	322.039	254.331	321.893	254.312
62	322.104	254.135	321.955	254.108
63	322.204	254.205	322.047	254.185
64	322.229	254.212	322.075	254.184
65	322.194	254.340	322.036	254.320
66	322.191	254.449	322.043	254.429
67	322.286	254.588	322.145	254.575
68	322.259	254.624	322.120	254.609
69	322.338	254.733	322.187	254.718
70	322.204	254.901	322.057	254.890
71	322.268	254.988	322.126	254.971
72	322.164	255.038	322.015	255.013
73	322.138	254.898	322.001	254.888
74	322.278	254.886	322.129	254.869
75	322.263	254.932	322.121	254.909
76	322.184	254.615	322.034	254.598
77	322.208	254.401	322.064	254.380
78	322.245	254.398	322.108	254.388
79	322.207	254.428	322.063	254.409
80	322.308	254.505	322.168	254.487
81	322.411	254.496	322.275	254.483
82	322.338	254.451	322.194	254.425
83	322.373	254.503	322.237	254.487
84	322.341	254.484	322.210	254.471
85	322.243	254.561	322.110	254.548
86	322.443	254.593	322.298	254.579
87	322.376	254.502	322.238	254.488
88	322.362	254.401	322.220	254.381
89	322.329	254.344	322.197	254.315
90	322.356	254.457	322.221	254.437
91	322.367	254.543	322.230	254.527
