 	X	Y	XM	YM
1	322.234	254.317	322.110	254.325
2	322.137	254.151	322.011	254.153
3	322.210	254.227	322.087	254.225
4	322.180	254.169	322.058	254.173
5	322.162	254.066	322.035	254.067
6	322.110	254.170	321.999	254.168
7	322.054	254.253	321.936	254.261
8	322.093	254.256	321.979	254.266
9	322.002	254.192	321.884	254.199
10	321.979	254.072	321.870	254.071
11	321.923	254.083	321.806	254.083
12	321.889	254.106	321.769	254.112
13	321.804	254.034	321.697	254.035
14	321.764	254.067	321.650	254.067
15	321.869	253.924	321.760	253.929
16	321.850	253.999	321.723	254.003
17	321.892	253.961	321.786	253.957
18	321.927	253.821	321.807	253.822
19	322.045	253.681	321.930	253.670
20	322.199	253.652	322.081	253.639
21	322.270	253.918	322.157	253.916
22	322.142	253.833	322.030	253.819
23	321.995	253.810	321.872	253.798
24	322.132	253.840	322.010	253.823
25	322.158	254.015	322.035	254.003
26	322.136	253.934	322.024	253.928
27	322.214	253.774	322.095	253.765
28	322.145	253.825	322.017	253.818
29	322.134	253.839	322.006	253.830
30	322.019	253.763	321.898	253.753
31	321.877	253.705	321.751	253.697
32	321.724	253.691	321.602	253.687
33	321.645	253.560	321.532	253.564
34	321.596	253.542	321.478	253.538
35	321.572	253.544	321.450	253.540
36	321.616	253.406	321.500	253.409
37	321.579	253.440	321.451	253.446
38	321.459	253.434	321.329	253.424
39	321.412	253.360	321.281	253.345
40	321.357	253.382	321.235	253.377
41	321.301	253.317	321.181	253.319
42	321.300	253.265	321.174	253.268
43	321.248	253.235	321.122	253.241
44	321.328	253.152	321.204	253.162
45	321.102	253.209	320.985	253.203
46	321.177	253.285	321.059	253.287
47	321.180	253.321	321.056	253.322
48	320.965	253.335	320.839	253.336
49	321.022	253.281	320.890	253.278
50	320.990	253.193	320.850	253.190
51	320.952	253.133	320.825	253.140
52	320.924	253.182	320.789	253.187
53	321.023	253.195	320.898	253.192
54	321.036	253.293	320.910	253.290
55	321.170	253.362	321.034	253.360
56	321.284	253.409	321.158	253.402
57	321.309	253.562	321.181	253.562
58	321.498	253.507	321.373	253.511
59	321.537	253.509	321.404	253.504
60	321.669	253.349	321.533	253.342
61	321.534	253.304	321.405	253.310
62	321.547	253.198	321.414	253.201
63	321.694	253.144	321.562	253.142
64	321.782	253.103	321.652	253.107
65	321.690	253.241	321.557	253.246
66	321.659	253.271	321.537	253.266
67	321.797	253.211	321.662	253.201
68	321.735	253.292	321.606	253.284
69	321.840	253.239	321.710	253.236
70	321.827	253.176	321.702	253.168
71	321.817	253.299	321.690	253.295
72	321.892	253.425	321.770	253.423
73	321.616	253.492	321.482	253.498
74	321.672	253.403	321.546	253.402
75	321.551	253.346	321.425	253.347
76	321.390	253.327	321.255	253.327
77	321.438	253.325	321.300	253.331
78	321.447	253.264	321.308	253.250
79	321.591	253.437	321.458	253.442
80	321.517	253.339	321.385	253.339
81	321.562	253.238	321.422	253.226
82	321.448	253.258	321.308	253.255
83	321.555	253.167	321.419	253.158
84	321.752	253.257	321.628	253.252
85	321.640	253.191	321.511	253.181
86	321.707	253.157	321.574	253.147
87	321.674	253.009	321.545	252.993
88	321.645	253.099	321.518	253.099
89	321.660	253.120	321.522	253.114
90	321.707	253.048	321.569	253.035
91	321.566	253.053	321.426	253.047
92	321.437	253.072	321.301	253.051
93	321.302	253.207	321.156	253.200
94	321.418	253.030	321.274	253.002
95	321.399	253.106	321.255	253.099
96	321.488	253.125	321.345	253.116
97	321.605	253.037	321.461	253.024
98	321.670	252.987	321.531	252.982
99	321.612	253.168	321.476	253.163
100	321.795	253.233	321.658	253.218
101	321.731	253.232	321.592	253.210
102	321.736	253.222	321.591	253.202
103	321.910	253.261	321.774	253.255
104	322.025	253.238	321.894	253.227
105	321.952	253.166	321.817	253.152
106	321.888	253.337	321.760	253.323
107	321.835	253.156	321.698	253.147
108	321.775	253.169	321.638	253.153
109	321.731	253.183	321.590	253.170
110	321.981	253.049	321.856	253.030
111	322.044	253.184	321.915	253.167
112	321.936	253.082	321.800	253.068
113	321.874	253.005	321.745	252.983
114	321.797	253.031	321.662	253.009
115	321.875	253.153	321.737	253.136
116	321.880	253.191	321.742	253.169
117	321.830	253.153	321.691	253.130
118	321.868	253.289	321.733	253.272
