 	X	Y	XM	YM
1	322.218	252.674	321.918	252.685
2	322.282	252.548	321.973	252.564
3	322.316	252.614	322.015	252.624
4	322.311	252.699	322.009	252.717
5	322.345	252.730	322.043	252.741
6	322.419	252.768	322.123	252.775
7	322.540	252.826	322.233	252.836
8	322.420	252.712	322.126	252.730
9	322.364	252.766	322.063	252.772
10	322.366	252.937	322.069	252.948
11	322.336	252.717	322.040	252.724
12	322.379	252.799	322.092	252.800
13	322.456	252.693	322.167	252.705
14	322.413	252.553	322.119	252.568
15	322.397	252.515	322.100	252.521
16	322.392	252.527	322.094	252.538
17	322.302	252.365	322.004	252.378
18	322.360	252.481	322.067	252.488
19	322.351	252.382	322.062	252.384
20	322.486	252.452	322.187	252.457
21	322.599	252.521	322.301	252.536
22	322.486	252.611	322.189	252.620
23	322.483	252.749	322.189	252.754
24	322.393	252.723	322.094	252.732
25	322.443	252.885	322.139	252.893
26	322.524	252.885	322.218	252.893
27	322.494	252.993	322.201	253.001
28	322.492	253.133	322.190	253.135
29	322.398	253.194	322.098	253.199
30	322.427	253.142	322.127	253.136
31	322.476	253.076	322.183	253.082
32	322.489	252.947	322.195	252.949
33	322.544	252.966	322.239	252.975
34	322.517	253.051	322.225	253.051
35	322.353	252.973	322.068	252.984
36	322.425	252.893	322.130	252.905
37	322.415	252.926	322.116	252.927
38	322.448	252.983	322.156	252.994
39	322.430	252.944	322.132	252.959
40	322.368	253.078	322.079	253.091
41	322.450	253.128	322.145	253.135
42	322.527	253.076	322.237	253.084
43	322.479	253.006	322.178	253.011
44	322.419	253.130	322.120	253.125
45	322.417	253.077	322.121	253.083
46	322.316	253.200	322.023	253.203
47	322.384	253.250	322.089	253.261
48	322.447	253.293	322.155	253.303
49	322.462	253.270	322.173	253.271
50	322.662	253.459	322.376	253.469
51	322.635	253.396	322.349	253.398
52	322.676	253.404	322.394	253.414
53	322.676	253.391	322.392	253.394
54	322.666	253.344	322.375	253.354
55	322.544	253.447	322.262	253.449
56	322.429	253.433	322.146	253.440
57	322.316	253.551	322.035	253.565
58	322.245	253.539	321.956	253.542
59	322.287	253.668	322.008	253.669
60	322.367	253.597	322.077	253.606
61	322.269	253.575	321.982	253.579
62	322.314	253.617	322.032	253.623
63	322.215	253.543	321.926	253.541
64	322.298	253.493	322.011	253.489
65	322.273	253.335	321.991	253.330
66	322.203	253.442	321.915	253.445
67	322.251	253.353	321.963	253.351
68	322.302	253.286	322.012	253.282
69	322.197	253.287	321.915	253.272
70	322.236	253.256	321.948	253.252
71	322.311	253.314	322.021	253.318
72	322.285	253.307	321.999	253.315
73	322.300	253.413	322.006	253.408
74	322.334	253.431	322.041	253.432
75	322.245	253.345	321.963	253.344
76	322.247	253.421	321.966	253.418
77	322.292	253.402	322.007	253.409
78	322.160	253.390	321.875	253.397
79	322.096	253.371	321.809	253.382
80	322.125	253.300	321.841	253.312
81	322.174	253.314	321.889	253.319
82	322.251	253.258	321.965	253.255
83	322.149	253.210	321.863	253.216
84	322.217	253.179	321.926	253.191
85	322.159	253.152	321.875	253.152
86	322.089	253.055	321.813	253.053
87	322.244	253.233	321.950	253.241
88	322.066	253.236	321.777	253.237
89	321.965	253.172	321.678	253.165
90	322.007	253.140	321.715	253.147
91	322.008	253.253	321.721	253.259
92	321.911	253.202	321.632	253.212
93	321.924	253.118	321.639	253.127
94	322.058	253.139	321.766	253.145
95	322.152	253.283	321.861	253.292
96	322.158	253.169	321.878	253.173
97	322.241	253.184	321.954	253.191
98	322.276	253.307	321.985	253.317
99	322.254	253.268	321.967	253.280
100	322.368	253.279	322.084	253.277
101	322.334	253.254	322.053	253.266
102	322.423	253.250	322.138	253.254
103	322.396	253.261	322.105	253.275
104	322.377	253.339	322.090	253.340
105	322.356	253.456	322.059	253.471
106	322.288	253.454	321.995	253.460
107	322.320	253.496	322.016	253.500
108	322.353	253.460	322.063	253.466
109	322.169	253.552	321.887	253.563
110	322.182	253.501	321.889	253.505
111	322.132	253.600	321.853	253.600
112	322.055	253.532	321.771	253.534
113	321.950	253.490	321.660	253.494
114	321.825	253.492	321.539	253.494
115	321.780	253.387	321.496	253.392
116	321.765	253.400	321.471	253.397
117	321.838	253.374	321.548	253.381
118	321.949	253.307	321.657	253.313
119	321.914	253.267	321.632	253.273
120	321.894	253.343	321.607	253.338
121	321.846	253.269	321.553	253.272
122	321.895	253.314	321.615	253.319
123	322.054	253.418	321.768	253.418
124	322.121	253.527	321.840	253.529
125	322.195	253.591	321.902	253.600
126	322.051	253.590	321.768	253.603
127	322.076	253.579	321.793	253.591
128	322.273	253.642	321.994	253.657
129	322.226	253.650	321.938	253.658
130	322.184	253.697	321.902	253.705
131	322.164	253.673	321.883	253.684
132	322.201	253.692	321.916	253.705
133	322.183	253.728	321.903	253.737
134	322.186	253.694	321.906	253.711
135	322.142	253.585	321.852	253.599
136	322.111	253.527	321.838	253.534
137	322.017	253.725	321.735	253.739
138	321.958	253.608	321.676	253.619
139	321.964	253.629	321.681	253.649
140	321.900	253.564	321.626	253.568
141	321.874	253.502	321.588	253.516
142	321.814	253.516	321.535	253.526
