 	X	Y	XM	YM
1	321.625	252.309	321.330	252.342
2	321.559	252.069	321.262	252.079
3	321.673	252.212	321.379	252.226
4	321.597	251.652	321.328	251.666
5	321.581	251.678	321.325	251.690
6	321.428	251.627	321.157	251.633
7	321.447	251.405	321.191	251.421
8	321.599	251.541	321.342	251.553
9	321.509	251.466	321.245	251.476
10	321.582	251.541	321.317	251.556
11	321.577	251.632	321.307	251.642
12	321.637	251.787	321.371	251.796
13	321.599	251.715	321.337	251.734
14	321.741	251.789	321.474	251.810
15	321.740	251.634	321.475	251.664
16	321.842	251.551	321.564	251.583
17	321.877	251.579	321.605	251.593
18	321.729	251.658	321.456	251.680
19	321.753	251.475	321.485	251.494
20	321.795	251.522	321.521	251.545
21	321.733	251.735	321.461	251.754
22	321.736	251.710	321.463	251.741
23	321.826	251.921	321.543	251.944
24	321.780	251.820	321.506	251.849
25	321.780	251.890	321.507	251.923
26	321.575	251.668	321.306	251.711
27	321.868	251.659	321.576	251.688
28	321.665	251.624	321.380	251.662
29	321.690	251.802	321.398	251.830
30	321.857	251.565	321.570	251.599
31	321.988	251.704	321.701	251.735
32	321.844	251.686	321.567	251.718
33	321.932	251.791	321.655	251.812
34	322.126	251.967	321.841	251.981
35	321.885	251.665	321.590	251.685
36	321.831	251.784	321.551	251.809
37	321.800	251.732	321.515	251.748
38	321.749	251.563	321.462	251.584
39	321.794	251.480	321.518	251.504
40	321.691	251.408	321.402	251.436
41	321.774	251.423	321.487	251.448
42	321.778	251.444	321.496	251.470
43	321.856	251.397	321.566	251.430
44	321.883	251.457	321.605	251.490
45	321.979	251.489	321.706	251.506
46	321.870	251.376	321.586	251.403
47	321.868	251.377	321.581	251.408
48	321.734	251.226	321.448	251.249
49	321.727	251.092	321.449	251.118
50	321.739	251.075	321.448	251.112
51	321.802	251.115	321.517	251.147
52	321.743	251.241	321.462	251.268
53	321.714	251.217	321.440	251.240
54	321.579	251.068	321.307	251.103
55	321.687	251.132	321.406	251.161
56	321.759	251.060	321.468	251.101
57	321.724	251.020	321.455	251.056
58	321.737	251.056	321.462	251.091
59	321.965	251.092	321.680	251.133
60	321.807	251.127	321.530	251.161
61	321.774	251.266	321.506	251.301
62	321.909	251.241	321.629	251.279
63	322.001	251.282	321.716	251.320
64	321.832	251.284	321.565	251.315
65	321.960	251.213	321.684	251.248
66	321.903	251.182	321.618	251.207
67	321.823	250.934	321.545	250.982
68	321.957	250.950	321.677	250.993
69	321.936	251.096	321.665	251.134
70	322.040	251.301	321.766	251.331
71	322.116	251.086	321.833	251.118
72	322.195	251.138	321.919	251.172
73	322.111	251.170	321.842	251.211
74	322.171	251.191	321.902	251.235
75	322.332	251.132	322.059	251.178
76	322.316	251.207	322.053	251.241
77	322.294	251.065	322.021	251.103
78	322.300	251.275	322.042	251.308
79	322.398	251.261	322.136	251.284
80	322.482	251.252	322.211	251.279
81	322.407	251.196	322.131	251.229
82	322.372	251.314	322.106	251.335
83	322.550	251.373	322.271	251.395
84	322.574	251.310	322.301	251.343
85	322.594	251.481	322.336	251.502
86	322.645	251.551	322.374	251.573
87	322.476	251.515	322.214	251.546
88	322.592	251.716	322.333	251.736
89	322.587	251.506	322.318	251.529
90	322.417	251.484	322.155	251.512
91	322.561	251.318	322.290	251.348
92	322.411	251.305	322.145	251.327
93	322.508	251.489	322.226	251.503
94	322.306	251.538	322.029	251.556
95	322.192	251.574	321.923	251.590
96	322.259	251.487	321.980	251.502
97	322.328	251.575	322.051	251.594
98	322.272	251.703	321.996	251.712
99	322.477	251.501	322.184	251.508
100	322.177	251.353	321.891	251.364
101	322.143	251.384	321.850	251.409
102	321.977	251.462	321.697	251.493
103	322.130	251.614	321.849	251.634
104	322.211	251.687	321.931	251.711
105	322.280	251.630	321.984	251.659
