 	X	Y	XM	YM
1	323.834	253.740	323.559	253.771
2	323.792	253.808	323.529	253.833
3	323.898	253.885	323.625	253.915
4	323.828	253.891	323.555	253.913
5	323.878	253.956	323.600	253.983
6	323.745	254.041	323.475	254.064
7	323.771	253.995	323.498	254.013
8	323.709	254.059	323.440	254.094
9	323.699	254.132	323.432	254.155
10	323.599	254.033	323.331	254.063
11	323.675	254.043	323.412	254.073
12	323.567	253.984	323.291	254.008
13	323.520	253.966	323.253	253.994
14	323.551	254.074	323.279	254.106
15	323.498	254.090	323.239	254.120
16	323.429	254.168	323.158	254.194
17	323.353	254.113	323.086	254.143
18	323.387	254.213	323.118	254.245
19	323.319	254.177	323.045	254.202
20	323.290	254.255	323.031	254.275
21	323.408	254.163	323.139	254.192
22	323.287	254.082	323.020	254.113
23	323.201	254.061	322.935	254.077
24	323.035	254.079	322.767	254.101
25	322.947	253.885	322.680	253.908
26	322.999	253.884	322.731	253.901
27	323.056	253.813	322.787	253.834
28	323.019	253.781	322.754	253.792
29	322.939	253.791	322.663	253.811
30	322.915	253.817	322.640	253.829
31	322.814	253.740	322.541	253.752
32	322.840	253.858	322.562	253.877
33	322.932	253.904	322.659	253.923
34	322.868	254.028	322.603	254.046
35	323.002	254.052	322.727	254.058
36	322.824	254.061	322.550	254.079
37	322.915	253.950	322.650	253.975
38	323.082	254.037	322.812	254.051
39	322.955	254.077	322.677	254.100
40	322.982	254.067	322.695	254.085
41	322.994	253.988	322.715	254.016
42	323.046	254.022	322.765	254.037
43	322.996	254.119	322.718	254.140
44	323.028	254.026	322.744	254.046
45	322.885	254.018	322.598	254.038
46	322.848	254.052	322.564	254.081
47	322.822	253.997	322.547	254.021
48	322.798	253.965	322.523	253.976
49	322.889	253.913	322.608	253.928
50	322.719	253.942	322.442	253.962
51	322.769	253.881	322.488	253.900
52	322.827	253.918	322.551	253.941
53	322.810	253.820	322.528	253.842
54	322.758	253.644	322.479	253.663
55	322.668	253.627	322.386	253.642
56	322.636	253.505	322.356	253.515
57	322.769	253.420	322.488	253.439
58	322.814	253.598	322.522	253.607
59	322.816	253.627	322.544	253.648
60	322.924	253.613	322.641	253.632
61	322.961	253.715	322.679	253.727
62	322.911	253.832	322.629	253.855
63	322.940	253.942	322.655	253.964
64	323.090	253.860	322.805	253.880
65	322.977	253.846	322.684	253.867
66	323.059	253.754	322.772	253.763
67	323.036	253.755	322.742	253.764
68	323.034	253.861	322.739	253.871
69	323.006	253.704	322.714	253.715
70	322.989	253.641	322.702	253.646
71	322.830	253.608	322.542	253.630
72	322.850	253.517	322.556	253.525
73	322.809	253.541	322.515	253.539
74	322.804	253.453	322.510	253.465
75	322.880	253.499	322.579	253.504
76	322.919	253.560	322.623	253.579
77	322.959	253.494	322.666	253.498
78	322.901	253.495	322.598	253.510
79	322.933	253.442	322.631	253.455
80	322.969	253.349	322.677	253.354
81	322.862	253.243	322.566	253.251
82	322.880	253.401	322.574	253.414
83	322.868	253.468	322.574	253.477
84	322.853	253.356	322.550	253.368
85	322.968	253.473	322.666	253.481
86	323.037	253.635	322.741	253.647
87	322.986	253.636	322.691	253.653
88	322.953	253.601	322.659	253.616
89	323.041	253.636	322.740	253.646
90	322.977	253.665	322.680	253.670
91	322.890	253.671	322.590	253.683
92	322.941	253.728	322.649	253.733
93	322.973	253.504	322.684	253.518
94	323.041	253.538	322.739	253.545
95	323.041	253.503	322.739	253.522
96	323.041	253.418	322.746	253.436
97	323.048	253.410	322.748	253.423
98	322.946	253.402	322.650	253.424
99	323.068	253.435	322.781	253.454
100	323.206	253.351	322.915	253.363
101	323.144	253.458	322.855	253.474
102	323.017	253.411	322.719	253.428
103	323.009	253.430	322.724	253.448
104	322.905	253.564	322.618	253.582
105	322.928	253.451	322.637	253.463
106	322.953	253.284	322.669	253.300
107	322.893	253.358	322.611	253.366
108	322.974	253.337	322.683	253.354
109	323.111	253.396	322.830	253.413
110	323.083	253.387	322.801	253.404
111	323.077	253.386	322.791	253.399
112	323.201	253.349	322.913	253.360
113	323.088	253.487	322.808	253.501
114	323.120	253.400	322.826	253.405
115	323.147	253.489	322.856	253.504
116	323.180	253.580	322.888	253.590
117	323.293	253.520	323.004	253.532
118	323.265	253.527	322.973	253.533
119	323.326	253.630	323.030	253.645
120	323.269	253.670	322.984	253.687
121	323.255	253.643	322.964	253.655
122	323.253	253.567	322.958	253.586
123	323.264	253.425	322.977	253.446
124	323.235	253.524	322.943	253.544
125	323.203	253.585	322.915	253.608
126	323.148	253.421	322.865	253.440
127	323.093	253.278	322.794	253.285
128	322.961	253.357	322.672	253.382
129	322.868	253.262	322.572	253.290
130	322.914	253.201	322.624	253.229
131	322.804	253.316	322.511	253.340
132	322.811	253.463	322.519	253.489
133	322.795	253.423	322.509	253.453
134	322.875	253.503	322.585	253.529
135	322.742	253.498	322.454	253.525
136	322.717	253.612	322.427	253.634
137	322.661	253.678	322.368	253.698
138	322.775	253.753	322.484	253.769
139	322.761	253.755	322.470	253.772
140	322.742	253.740	322.455	253.765
141	322.727	253.823	322.450	253.840
142	322.680	253.764	322.404	253.791
143	322.605	253.789	322.326	253.810
144	322.646	253.708	322.371	253.733
145	322.660	253.806	322.378	253.827
146	322.643	253.749	322.351	253.772
147	322.666	253.729	322.388	253.757
148	322.706	253.901	322.431	253.917
149	322.664	253.875	322.383	253.887
150	322.847	253.910	322.567	253.926
151	322.660	253.850	322.375	253.863
152	322.647	253.816	322.364	253.831
153	322.728	253.973	322.439	253.988
154	322.751	253.987	322.469	254.007
155	322.617	253.906	322.334	253.928
156	322.682	253.916	322.395	253.936
157	322.757	254.060	322.481	254.075
158	322.810	254.006	322.532	254.033
159	322.705	253.996	322.424	254.022
160	322.647	253.938	322.356	253.961
161	322.637	253.907	322.367	253.930
162	322.583	253.930	322.297	253.955
163	322.488	253.909	322.200	253.928
164	322.569	254.022	322.286	254.044
165	322.494	253.955	322.213	253.972
166	322.464	253.988	322.184	253.997
167	322.425	253.861	322.137	253.883
168	322.453	253.889	322.176	253.913
169	322.534	253.787	322.250	253.812
170	322.517	253.614	322.231	253.627
171	322.475	253.466	322.189	253.481
172	322.516	253.359	322.240	253.374
173	322.642	253.358	322.365	253.375
174	322.637	253.289	322.361	253.307
175	322.588	253.206	322.312	253.226
176	322.533	253.128	322.264	253.149
177	322.525	253.112	322.258	253.124
178	322.557	253.040	322.280	253.058
