 	X	Y	XM	YM
1	322.617	253.481	322.505	253.475
2	322.479	253.424	322.352	253.425
3	322.423	253.278	322.303	253.275
4	322.541	253.147	322.414	253.145
5	322.389	253.266	322.273	253.274
6	322.239	253.074	322.114	253.078
7	322.437	253.263	322.313	253.261
8	322.422	253.274	322.295	253.283
9	322.230	253.159	322.106	253.164
10	322.171	253.174	322.044	253.165
11	322.236	253.091	322.104	253.094
12	322.087	253.273	321.962	253.270
13	322.076	253.118	321.956	253.114
14	322.159	253.227	322.036	253.227
15	322.148	253.237	322.025	253.248
16	322.299	253.194	322.179	253.189
17	322.448	253.440	322.342	253.442
18	322.546	253.256	322.440	253.262
19	322.547	253.280	322.442	253.280
20	322.387	253.358	322.276	253.358
21	322.435	253.331	322.318	253.344
22	322.494	253.403	322.370	253.403
23	322.518	253.416	322.408	253.416
24	322.524	253.637	322.407	253.640
25	322.664	253.581	322.547	253.588
26	322.538	253.586	322.419	253.585
27	322.619	253.510	322.504	253.506
28	322.579	253.465	322.459	253.469
29	322.527	253.501	322.411	253.501
30	322.591	253.487	322.477	253.493
31	322.625	253.244	322.504	253.237
32	322.683	253.382	322.569	253.375
33	322.703	253.394	322.582	253.392
34	322.514	253.395	322.405	253.392
35	322.375	253.469	322.262	253.468
36	322.453	253.495	322.341	253.495
37	322.333	253.362	322.224	253.362
38	322.134	253.333	322.028	253.332
39	322.080	253.209	321.967	253.205
40	322.303	253.170	322.199	253.175
41	322.116	253.179	322.005	253.177
42	322.286	252.997	322.180	253.001
43	322.224	253.078	322.108	253.083
44	322.151	253.272	322.039	253.275
45	322.268	253.167	322.162	253.169
46	322.279	253.236	322.173	253.238
47	322.452	253.216	322.340	253.224
48	322.490	253.225	322.383	253.220
49	322.604	253.255	322.487	253.264
50	322.440	253.323	322.328	253.328
51	322.360	253.275	322.250	253.283
52	322.323	253.365	322.196	253.376
53	322.396	253.301	322.273	253.305
54	322.425	253.517	322.305	253.533
55	322.410	253.261	322.297	253.271
56	322.199	253.080	322.087	253.082
57	322.262	253.070	322.146	253.079
