 	X	Y	XM	YM
1	322.169	254.019	322.032	254.029
2	322.021	253.904	321.881	253.913
3	322.061	253.852	321.926	253.855
4	322.081	253.733	321.946	253.736
5	321.882	253.754	321.741	253.763
6	321.915	253.823	321.771	253.833
7	322.104	253.823	321.959	253.834
8	322.198	253.908	322.057	253.923
9	322.272	254.015	322.131	254.025
10	322.110	253.990	321.961	254.006
11	322.239	253.883	322.090	253.891
12	322.383	253.829	322.232	253.846
13	322.399	253.772	322.240	253.784
14	322.253	253.757	322.098	253.768
15	322.121	253.856	321.968	253.867
16	322.131	253.772	321.974	253.777
17	322.177	253.723	322.020	253.737
18	322.027	253.801	321.869	253.805
19	322.106	253.787	321.956	253.803
20	322.122	253.664	321.969	253.672
21	322.152	253.490	322.004	253.502
22	322.090	253.390	321.936	253.399
23	322.057	253.524	321.902	253.542
24	322.032	253.659	321.883	253.674
25	322.060	253.575	321.915	253.588
26	321.982	253.578	321.841	253.597
27	322.056	253.612	321.912	253.635
28	321.904	253.603	321.763	253.634
29	321.835	253.571	321.682	253.589
30	321.892	253.592	321.738	253.606
31	321.878	253.545	321.728	253.568
32	321.701	253.634	321.556	253.658
33	321.890	253.574	321.742	253.588
34	321.936	253.688	321.779	253.704
35	322.019	253.785	321.864	253.803
36	321.930	253.971	321.773	253.975
37	321.965	254.024	321.808	254.033
38	321.909	254.050	321.760	254.063
39	321.808	253.888	321.653	253.903
40	321.763	253.744	321.614	253.767
41	321.687	253.851	321.530	253.873
42	321.697	253.848	321.545	253.857
43	321.722	253.849	321.566	253.863
44	321.642	253.721	321.489	253.741
45	321.459	253.780	321.295	253.781
46	321.645	253.826	321.487	253.840
47	321.757	253.722	321.596	253.731
48	321.699	253.641	321.538	253.657
49	321.614	253.597	321.457	253.613
50	321.531	253.398	321.363	253.410
51	321.488	253.419	321.308	253.440
52	321.587	253.290	321.429	253.302
53	321.530	253.236	321.369	253.243
54	321.558	253.501	321.401	253.513
55	321.490	253.452	321.329	253.461
56	321.506	253.445	321.338	253.456
57	321.464	253.560	321.299	253.574
58	321.471	253.642	321.305	253.659
59	321.544	253.647	321.371	253.654
60	321.346	253.611	321.177	253.622
61	321.429	253.619	321.261	253.628
62	321.183	253.475	321.012	253.481
63	321.167	253.425	320.997	253.436
64	321.143	253.375	320.987	253.379
65	321.059	253.526	320.894	253.533
66	321.055	253.402	320.898	253.414
67	321.131	253.352	320.963	253.356
68	320.946	253.112	320.795	253.121
69	320.924	253.149	320.775	253.152
70	320.790	253.237	320.633	253.251
71	320.824	253.243	320.661	253.258
72	320.823	253.245	320.661	253.256
73	321.036	253.221	320.870	253.232
74	320.929	253.323	320.771	253.328
75	320.791	253.391	320.635	253.414
76	320.710	253.390	320.553	253.405
77	320.596	253.494	320.431	253.503
78	320.679	253.305	320.525	253.297
79	320.531	253.333	320.375	253.340
80	320.601	253.560	320.447	253.569
81	320.618	253.513	320.457	253.516
82	320.662	253.505	320.508	253.506
83	320.842	253.562	320.683	253.565
84	320.741	253.623	320.581	253.633
85	320.933	253.666	320.773	253.670
86	320.933	253.720	320.782	253.722
87	321.073	253.669	320.925	253.678
88	320.983	253.949	320.835	253.955
89	320.985	253.951	320.831	253.959
90	320.932	253.774	320.783	253.764
91	320.923	253.689	320.766	253.687
92	321.020	253.759	320.869	253.764
93	320.950	253.682	320.800	253.682
94	321.052	253.654	320.904	253.655
95	320.998	253.498	320.854	253.502
96	320.995	253.406	320.841	253.422
97	320.983	253.416	320.835	253.412
98	321.151	253.370	320.993	253.377
99	321.045	253.165	320.889	253.169
100	321.077	253.187	320.930	253.185
101	321.124	253.167	320.968	253.170
102	321.116	253.231	320.975	253.231
103	321.311	253.166	321.171	253.174
104	321.409	253.112	321.265	253.103
105	321.243	253.122	321.092	253.126
106	321.309	253.210	321.152	253.210
107	321.384	253.215	321.235	253.225
108	321.376	253.281	321.232	253.279
109	321.306	253.490	321.164	253.499
110	321.273	253.658	321.135	253.659
111	321.297	253.659	321.153	253.661
112	321.384	253.919	321.237	253.918
113	321.381	253.847	321.243	253.845
114	321.514	254.005	321.378	254.011
115	321.401	254.087	321.261	254.100
116	321.543	254.023	321.400	254.036
117	321.376	254.093	321.232	254.100
118	321.281	254.014	321.135	254.022
119	321.329	254.008	321.178	254.015
120	321.314	254.056	321.169	254.064
121	321.297	254.069	321.143	254.093
122	321.404	254.066	321.254	254.076
123	321.462	254.040	321.317	254.053
124	321.368	253.991	321.217	253.994
125	321.444	254.046	321.292	254.056
126	321.489	254.120	321.340	254.128
127	321.439	254.075	321.293	254.086
128	321.389	254.069	321.239	254.076
129	321.390	254.064	321.242	254.068
130	321.372	254.128	321.228	254.132
131	321.459	254.301	321.309	254.309
132	321.491	254.219	321.342	254.224
133	321.522	254.222	321.368	254.232
134	321.515	254.121	321.367	254.131
135	321.605	254.180	321.463	254.184
136	321.712	254.243	321.571	254.250
137	321.710	254.113	321.575	254.123
138	321.654	254.188	321.511	254.199
139	321.720	254.256	321.573	254.265
140	321.768	254.291	321.621	254.303
141	321.844	254.173	321.702	254.177
142	321.643	254.342	321.493	254.351
143	321.877	254.543	321.739	254.551
144	322.044	254.438	321.911	254.447
145	321.924	254.546	321.782	254.559
146	321.816	254.496	321.672	254.498
147	321.934	254.544	321.790	254.551
148	321.815	254.590	321.673	254.598
149	321.750	254.613	321.609	254.621
150	321.665	254.589	321.523	254.594
151	321.490	254.507	321.345	254.515
152	321.536	254.370	321.394	254.367
153	321.577	254.210	321.439	254.214
154	321.565	254.107	321.427	254.107
155	321.327	254.064	321.186	254.066
156	321.394	253.912	321.257	253.915
157	321.292	253.858	321.142	253.862
158	321.234	253.654	321.091	253.655
159	321.301	253.616	321.145	253.613
160	321.526	253.667	321.377	253.674
161	321.475	253.594	321.333	253.603
162	321.517	253.574	321.366	253.581
163	321.452	253.753	321.307	253.756
164	321.539	253.835	321.397	253.843
165	321.447	253.759	321.302	253.760
166	321.474	253.847	321.341	253.859
167	321.395	253.927	321.242	253.934
168	321.573	254.166	321.428	254.164
169	321.432	254.012	321.286	254.014
170	321.304	254.021	321.157	254.023
171	321.290	253.830	321.148	253.831
172	321.315	254.017	321.177	254.024
173	321.239	254.042	321.088	254.041
174	321.342	254.068	321.198	254.075
175	321.123	254.138	320.977	254.131
176	321.202	253.984	321.056	253.984
177	321.110	253.954	320.964	253.944
178	321.143	253.859	320.994	253.853
179	321.038	253.787	320.880	253.765
180	321.080	253.691	320.930	253.686
181	321.260	253.810	321.106	253.801
182	321.184	253.641	321.030	253.641
183	321.224	253.597	321.070	253.588
184	321.213	253.467	321.058	253.463
185	321.202	253.530	321.040	253.522
186	321.252	253.430	321.092	253.429
187	321.175	253.478	321.019	253.467
188	320.976	253.511	320.831	253.500
189	321.000	253.592	320.840	253.589
190	320.849	253.617	320.692	253.611
191	321.045	253.661	320.883	253.654
192	320.827	253.637	320.673	253.630
193	320.759	253.498	320.600	253.487
194	320.776	253.532	320.615	253.527
195	320.757	253.590	320.594	253.575
196	320.780	253.604	320.623	253.593
197	320.862	253.697	320.708	253.692
198	320.840	253.648	320.687	253.637
199	320.778	253.680	320.620	253.674
200	320.879	253.468	320.719	253.462
201	320.939	253.346	320.782	253.338
202	320.811	253.346	320.651	253.345
203	320.931	253.224	320.769	253.221
204	320.949	253.109	320.793	253.105
205	320.895	253.185	320.739	253.177
206	321.286	253.232	321.136	253.228
207	321.132	253.135	320.978	253.129
208	321.234	253.241	321.083	253.227
209	321.054	253.353	320.900	253.354
210	321.092	253.331	320.944	253.320
211	321.072	253.330	320.916	253.325
212	321.222	253.275	321.067	253.269
213	321.260	253.324	321.107	253.316
214	321.214	253.467	321.056	253.461
215	321.090	253.393	320.935	253.397
216	321.222	253.379	321.074	253.379
217	321.161	253.795	321.008	253.795
218	321.112	253.622	320.966	253.622
219	321.105	253.502	320.959	253.492
220	321.097	253.426	320.949	253.419
221	321.183	253.351	321.031	253.347
222	320.969	253.261	320.816	253.258
223	320.959	253.251	320.804	253.243
224	320.954	253.246	320.807	253.230
225	320.872	253.163	320.718	253.153
226	320.882	253.130	320.718	253.123
227	320.919	253.051	320.757	253.040
228	321.012	253.076	320.853	253.069
229	320.998	253.086	320.841	253.079
230	320.991	253.232	320.840	253.229
231	321.025	253.233	320.864	253.221
232	320.944	253.300	320.783	253.288
233	320.997	253.420	320.838	253.412
234	321.108	253.558	320.949	253.556
235	321.232	253.567	321.070	253.572
236	321.318	253.660	321.158	253.662
237	321.406	253.770	321.244	253.780
238	321.457	253.637	321.301	253.631
239	321.446	253.584	321.285	253.585
240	321.357	253.620	321.200	253.625
241	321.364	253.578	321.211	253.583
242	321.239	253.312	321.077	253.314
243	321.243	253.300	321.085	253.306
244	321.214	253.310	321.053	253.313
245	321.079	253.386	320.918	253.387
246	321.041	253.424	320.876	253.433
247	320.884	253.539	320.726	253.545
248	320.803	253.614	320.635	253.616
249	320.864	253.815	320.701	253.820
250	320.716	253.649	320.550	253.654
251	320.584	253.638	320.413	253.650
252	320.455	253.645	320.290	253.649
253	320.391	253.562	320.220	253.577
254	320.268	253.463	320.097	253.472
255	320.315	253.297	320.147	253.309
256	320.437	253.247	320.269	253.259
257	320.333	253.304	320.159	253.314
258	320.355	253.301	320.189	253.320
259	320.283	253.240	320.116	253.250
260	320.482	253.441	320.306	253.464
261	320.337	253.408	320.166	253.430
262	320.320	253.469	320.140	253.489
263	320.174	253.372	320.008	253.383
264	320.082	253.491	319.912	253.513
265	319.999	253.483	319.824	253.504
266	319.967	253.599	319.794	253.615
267	320.051	253.769	319.884	253.788
268	320.085	253.820	319.911	253.835
269	320.166	253.706	319.991	253.713
270	320.311	253.503	320.143	253.508
271	320.260	253.458	320.091	253.478
272	320.279	253.417	320.103	253.434
273	320.236	253.247	320.059	253.253
274	320.266	253.230	320.097	253.246
275	320.452	253.015	320.277	253.024
276	320.543	252.963	320.371	252.973
277	320.672	252.990	320.507	253.008
278	320.649	253.006	320.487	253.012
279	320.615	253.045	320.442	253.051
280	320.661	253.140	320.498	253.140
281	320.801	253.202	320.634	253.211
282	320.965	253.254	320.799	253.255
283	321.035	253.374	320.868	253.368
284	320.834	253.395	320.680	253.405
285	320.966	253.426	320.806	253.428
286	320.951	253.544	320.797	253.555
287	320.994	253.452	320.829	253.459
288	320.994	253.445	320.828	253.454
289	321.012	253.341	320.853	253.343
290	320.923	253.382	320.757	253.392
291	321.010	253.254	320.851	253.266
292	320.835	253.239	320.675	253.243
293	321.079	252.970	320.914	252.973
294	321.189	252.937	321.016	252.936
295	321.184	252.856	321.023	252.862
296	321.323	252.703	321.157	252.710
297	321.167	252.787	320.996	252.791
298	321.431	252.934	321.260	252.939
299	321.509	252.820	321.334	252.831
300	321.374	252.872	321.208	252.870
301	321.485	253.080	321.311	253.075
302	321.545	252.935	321.383	252.949
303	321.544	252.973	321.381	252.987
304	321.593	252.939	321.427	252.938
305	321.500	252.924	321.334	252.939
306	321.324	252.964	321.155	252.974
307	321.272	253.137	321.103	253.148
308	321.260	253.154	321.093	253.158
309	321.422	253.038	321.260	253.051
310	321.396	253.091	321.226	253.099
311	321.377	253.078	321.202	253.083
312	321.305	253.024	321.134	253.025
313	321.407	253.128	321.249	253.130
314	321.345	253.082	321.179	253.080
315	321.378	253.127	321.206	253.137
316	321.350	253.239	321.186	253.242
317	321.415	253.331	321.258	253.333
318	321.397	253.398	321.231	253.403
319	321.370	253.426	321.212	253.422
320	321.366	253.422	321.209	253.423
321	321.474	253.560	321.316	253.559
322	321.533	253.495	321.365	253.488
323	321.458	253.532	321.289	253.540
324	321.510	253.574	321.352	253.576
325	321.505	253.686	321.343	253.684
326	321.466	253.589	321.302	253.587
327	321.561	253.689	321.401	253.691
328	321.629	253.793	321.471	253.804
329	321.628	253.881	321.477	253.871
330	321.662	253.883	321.512	253.873
331	321.434	253.962	321.279	253.958
332	321.387	253.860	321.225	253.858
333	321.528	253.940	321.373	253.935
334	321.588	253.952	321.426	253.943
335	321.628	254.070	321.469	254.076
336	321.587	254.189	321.429	254.183
337	321.651	254.261	321.502	254.261
338	321.677	254.431	321.519	254.429
339	321.581	254.349	321.415	254.339
340	321.594	254.380	321.432	254.378
341	321.627	254.354	321.468	254.356
342	321.736	254.286	321.581	254.277
343	321.636	254.288	321.477	254.282
344	321.660	254.150	321.502	254.144
345	321.736	254.134	321.573	254.133
346	321.700	254.070	321.542	254.069
347	321.632	254.039	321.463	254.039
348	321.718	253.940	321.554	253.940
349	321.749	254.013	321.581	254.005
350	321.787	254.170	321.622	254.162
351	321.797	254.087	321.635	254.085
352	321.886	254.071	321.717	254.066
353	321.968	254.004	321.804	253.997
354	321.949	253.998	321.777	253.995
355	322.047	253.977	321.891	253.970
356	321.892	253.794	321.722	253.778
357	322.048	253.948	321.884	253.938
358	322.127	253.869	321.959	253.862
359	322.210	253.743	322.049	253.738
360	322.284	253.941	322.124	253.934
361	322.402	254.007	322.242	253.998
362	322.503	254.031	322.347	254.027
363	322.580	254.045	322.422	254.039
364	322.542	253.901	322.380	253.887
365	322.590	253.818	322.424	253.808
366	322.651	253.807	322.479	253.802
367	322.640	253.871	322.478	253.874
368	322.642	253.704	322.483	253.704
369	322.766	253.718	322.611	253.709
370	322.862	253.613	322.705	253.614
371	322.862	253.534	322.699	253.521
372	322.729	253.502	322.572	253.492
373	322.579	253.536	322.414	253.522
374	322.639	253.495	322.483	253.488
375	322.932	253.419	322.780	253.405
376	322.762	253.389	322.605	253.375
377	322.837	253.347	322.677	253.331
378	322.864	253.311	322.700	253.302
379	322.935	253.400	322.767	253.391
380	322.870	253.310	322.709	253.300
381	322.926	253.332	322.757	253.325
382	322.879	253.258	322.715	253.251
383	322.989	253.251	322.833	253.244
384	322.991	253.288	322.824	253.283
385	322.905	253.385	322.745	253.371
386	322.841	253.256	322.676	253.240
387	322.843	253.404	322.671	253.390
388	322.826	253.380	322.658	253.368
389	322.633	253.489	322.464	253.468
390	322.655	253.674	322.485	253.660
391	322.645	253.710	322.487	253.700
392	322.637	253.556	322.470	253.540
393	322.612	253.512	322.450	253.500
394	322.494	253.443	322.333	253.426
395	322.560	253.496	322.396	253.492
396	322.598	253.500	322.432	253.488
397	322.656	253.403	322.493	253.399
398	322.696	253.437	322.539	253.416
399	322.541	253.455	322.368	253.447
400	322.522	253.364	322.350	253.349
401	322.528	253.283	322.364	253.270
402	322.388	253.359	322.224	253.352
403	322.352	253.220	322.192	253.209
404	322.422	253.334	322.262	253.328
405	322.507	253.339	322.352	253.332
406	322.480	253.211	322.323	253.199
407	322.489	253.015	322.320	253.008
408	322.441	253.025	322.287	253.021
409	322.475	252.900	322.319	252.883
410	322.589	252.850	322.435	252.842
411	322.439	252.953	322.283	252.950
412	322.483	252.838	322.326	252.827
413	322.460	252.905	322.304	252.887
414	322.545	252.800	322.388	252.785
415	322.616	252.823	322.452	252.810
416	322.539	252.983	322.380	252.974
417	322.548	253.224	322.386	253.215
418	322.714	253.131	322.550	253.122
419	322.537	253.078	322.380	253.078
420	322.485	253.117	322.327	253.098
421	322.384	252.967	322.215	252.961
422	322.418	253.009	322.258	253.010
423	322.384	252.992	322.227	252.986
424	322.384	253.013	322.230	252.999
425	322.325	253.010	322.174	253.006
426	322.296	253.004	322.141	252.997
427	322.400	252.720	322.243	252.699
428	322.424	252.362	322.279	252.353
429	322.381	252.414	322.226	252.410
430	322.288	252.533	322.137	252.519
431	322.438	252.474	322.286	252.471
432	322.469	252.556	322.328	252.539
433	322.432	252.458	322.302	252.447
434	322.537	252.425	322.389	252.420
435	322.485	252.385	322.337	252.386
436	322.598	252.411	322.449	252.411
437	322.858	252.514	322.701	252.507
438	322.714	252.567	322.555	252.564
439	322.786	252.571	322.629	252.566
440	322.787	252.632	322.627	252.625
441	322.930	252.725	322.773	252.723
442	322.989	252.808	322.828	252.810
443	322.896	252.890	322.733	252.882
444	322.970	252.964	322.811	252.952
445	322.871	252.897	322.714	252.883
446	322.814	252.758	322.659	252.747
447	322.762	252.767	322.605	252.756
448	322.697	252.799	322.539	252.793
449	322.485	252.751	322.337	252.740
450	322.401	252.671	322.247	252.654
451	322.457	252.660	322.307	252.639
452	322.393	252.706	322.236	252.699
453	322.387	252.737	322.236	252.718
454	322.348	252.811	322.189	252.795
455	322.278	252.739	322.124	252.723
456	322.120	252.964	321.954	252.948
457	322.252	252.960	322.092	252.941
458	322.261	253.018	322.102	253.000
459	322.227	253.087	322.067	253.066
460	322.237	253.106	322.075	253.079
461	322.200	252.973	322.036	252.958
462	322.180	252.984	322.019	252.970
463	322.200	253.096	322.050	253.071
464	322.199	253.110	322.029	253.094
465	322.272	253.107	322.113	253.096
466	322.108	253.198	321.950	253.181
467	322.176	253.288	322.013	253.271
468	322.217	253.145	322.058	253.118
469	322.150	253.072	321.994	253.052
470	322.215	252.990	322.057	252.981
471	322.115	252.787	321.958	252.771
472	322.018	252.812	321.860	252.799
473	321.946	252.818	321.789	252.809
474	321.905	252.939	321.750	252.926
475	321.801	253.047	321.643	253.039
476	321.843	253.205	321.693	253.191
477	321.816	253.043	321.658	253.037
478	321.797	252.948	321.633	252.936
479	321.625	252.963	321.470	252.947
480	321.481	252.959	321.327	252.949
481	321.458	252.944	321.301	252.929
482	321.397	253.054	321.234	253.048
483	321.386	253.188	321.228	253.179
484	321.230	253.251	321.076	253.242
485	321.197	253.193	321.034	253.188
486	321.319	253.355	321.155	253.356
487	321.259	253.357	321.102	253.356
488	321.024	253.335	320.861	253.328
489	321.086	253.313	320.932	253.299
490	321.201	253.353	321.046	253.339
491	321.215	253.514	321.054	253.509
492	321.274	253.391	321.108	253.376
493	321.169	253.519	321.002	253.505
494	321.116	253.568	320.953	253.554
495	321.038	253.614	320.874	253.599
496	320.970	253.396	320.802	253.391
497	321.018	253.619	320.857	253.608
498	320.932	253.582	320.766	253.573
499	320.813	253.682	320.643	253.675
500	320.710	253.728	320.552	253.712
501	320.764	253.658	320.596	253.641
502	320.838	253.680	320.670	253.664
503	320.960	253.728	320.796	253.708
504	321.100	253.768	320.928	253.737
505	321.065	253.808	320.896	253.792
506	321.014	253.712	320.841	253.695
507	321.077	253.727	320.911	253.710
508	321.211	253.690	321.046	253.656
509	321.094	253.787	320.940	253.767
510	321.145	253.651	320.988	253.627
511	321.182	253.557	321.028	253.537
512	321.350	253.636	321.187	253.619
513	321.372	253.686	321.208	253.664
514	321.357	253.535	321.205	253.517
515	321.320	253.527	321.160	253.501
516	321.326	253.561	321.165	253.543
517	321.368	253.488	321.204	253.467
518	321.417	253.361	321.254	253.342
519	321.598	253.406	321.453	253.396
520	321.598	253.404	321.447	253.396
521	321.474	253.317	321.310	253.300
522	321.617	253.303	321.467	253.286
523	321.447	253.243	321.299	253.234
524	321.569	253.375	321.416	253.362
525	321.603	253.585	321.450	253.587
526	321.613	253.518	321.461	253.519
527	321.504	253.531	321.350	253.530
528	321.432	253.606	321.289	253.599
529	321.733	253.524	321.581	253.514
530	321.685	253.579	321.539	253.580
531	321.652	253.599	321.507	253.590
532	321.580	253.522	321.429	253.514
533	321.522	253.666	321.365	253.654
534	321.504	253.603	321.352	253.595
535	321.565	253.456	321.411	253.450
536	321.560	253.599	321.414	253.589
537	321.303	253.452	321.150	253.446
538	321.268	253.600	321.112	253.590
539	321.291	253.485	321.133	253.481
540	321.360	253.443	321.206	253.440
541	321.383	253.252	321.226	253.248
542	321.388	253.173	321.231	253.161
543	321.436	253.267	321.280	253.259
544	321.388	253.300	321.227	253.292
545	321.289	253.183	321.133	253.177
546	321.301	253.322	321.145	253.312
547	321.372	253.270	321.222	253.270
548	321.351	253.231	321.195	253.223
549	321.338	253.317	321.184	253.320
550	321.341	253.537	321.182	253.531
551	321.281	253.645	321.121	253.640
552	321.399	253.518	321.251	253.517
553	321.438	253.482	321.284	253.480
554	321.379	253.466	321.229	253.458
555	321.409	253.630	321.254	253.621
556	321.507	253.549	321.347	253.542
557	321.521	253.782	321.359	253.777
558	321.596	253.737	321.444	253.730
559	321.356	254.046	321.198	254.045
560	321.291	253.887	321.135	253.895
561	321.258	254.034	321.103	254.038
562	321.286	254.166	321.132	254.155
563	321.161	254.257	321.003	254.255
564	321.176	254.107	321.014	254.108
565	321.218	254.148	321.070	254.147
566	321.287	254.058	321.133	254.060
567	321.388	253.921	321.230	253.921
568	321.242	253.843	321.085	253.844
569	321.050	254.046	320.901	254.044
570	320.963	254.165	320.811	254.167
571	320.904	254.146	320.758	254.156
572	320.931	254.204	320.774	254.215
573	321.090	254.093	320.941	254.096
574	321.016	253.894	320.868	253.906
575	321.108	253.860	320.955	253.861
576	321.179	253.855	321.023	253.866
577	321.107	253.715	320.959	253.729
578	321.242	253.675	321.087	253.679
579	321.323	253.689	321.172	253.697
580	321.420	253.731	321.275	253.745
581	321.447	253.749	321.293	253.766
582	321.545	253.645	321.389	253.651
583	321.622	253.674	321.473	253.685
584	321.554	253.551	321.410	253.558
585	321.667	253.656	321.522	253.664
586	321.787	253.639	321.639	253.649
587	321.832	253.839	321.681	253.848
588	321.787	253.925	321.642	253.925
589	321.809	253.904	321.650	253.910
590	321.738	253.797	321.588	253.804
591	321.713	253.928	321.554	253.947
592	321.686	253.967	321.534	253.979
593	321.700	254.081	321.545	254.089
594	321.794	254.068	321.645	254.073
595	321.594	254.004	321.434	254.022
596	321.616	253.905	321.457	253.920
597	321.648	253.794	321.492	253.798
598	321.739	253.771	321.588	253.770
599	321.868	253.645	321.711	253.661
600	321.817	253.740	321.658	253.748
601	321.682	253.749	321.519	253.761
602	321.720	253.673	321.563	253.677
603	321.672	253.578	321.511	253.583
604	321.649	253.518	321.495	253.530
605	321.742	253.549	321.582	253.558
606	321.821	253.827	321.667	253.837
607	321.700	253.940	321.544	253.936
608	321.565	253.889	321.402	253.890
609	321.563	253.733	321.397	253.741
610	321.576	253.541	321.413	253.541
611	321.589	253.430	321.429	253.433
612	321.460	253.568	321.296	253.578
613	321.394	253.783	321.235	253.790
614	321.316	253.772	321.147	253.772
615	321.316	253.518	321.152	253.516
616	321.246	253.336	321.081	253.329
617	321.194	253.463	321.027	253.463
618	321.178	253.322	321.004	253.329
619	321.189	253.247	321.016	253.250
620	321.017	253.349	320.851	253.357
621	321.118	253.291	320.957	253.295
622	321.138	253.185	320.977	253.192
623	321.303	253.142	321.135	253.151
624	321.184	253.233	321.016	253.226
625	321.239	253.338	321.068	253.339
626	321.304	253.415	321.138	253.411
627	321.285	253.321	321.123	253.322
628	321.311	253.689	321.136	253.686
629	321.229	253.539	321.060	253.533
630	321.297	253.594	321.131	253.584
631	321.371	253.465	321.208	253.464
632	321.294	253.545	321.130	253.535
633	321.267	253.567	321.103	253.551
634	321.269	253.423	321.096	253.412
635	321.339	253.531	321.177	253.510
636	321.278	253.306	321.109	253.288
637	321.448	253.530	321.284	253.514
638	321.423	253.536	321.263	253.509
639	321.324	253.606	321.162	253.584
640	321.245	253.782	321.078	253.748
641	321.125	253.943	320.959	253.914
642	321.239	253.950	321.069	253.926
643	321.264	253.934	321.099	253.908
644	321.170	254.054	321.007	254.030
645	321.345	254.153	321.181	254.123
