 	X	Y	XM	YM
1	321.606	254.333	321.431	254.366
2	321.552	254.200	321.380	254.231
3	321.610	254.279	321.433	254.301
4	321.598	254.294	321.422	254.311
5	321.532	254.286	321.346	254.320
6	321.499	254.179	321.327	254.221
7	321.541	254.049	321.360	254.075
8	321.501	254.141	321.318	254.171
9	321.652	254.333	321.473	254.365
10	321.612	254.384	321.427	254.403
11	321.632	254.352	321.452	254.379
12	321.642	254.516	321.473	254.538
13	321.691	254.553	321.521	254.579
14	321.768	254.580	321.591	254.601
15	321.830	254.652	321.659	254.680
16	321.760	254.865	321.582	254.886
17	321.803	254.956	321.624	254.974
18	321.742	254.805	321.562	254.831
19	321.744	254.933	321.569	254.948
20	321.722	254.751	321.549	254.765
21	321.588	254.812	321.430	254.832
22	321.808	254.845	321.645	254.856
23	321.712	254.808	321.544	254.832
24	321.739	254.748	321.571	254.773
25	321.937	254.657	321.771	254.674
26	322.013	254.706	321.846	254.724
27	321.983	254.634	321.816	254.653
28	321.833	254.567	321.664	254.584
29	322.011	254.659	321.847	254.676
30	321.785	254.507	321.612	254.538
31	321.883	254.484	321.714	254.515
32	321.782	254.574	321.609	254.594
33	321.860	254.664	321.693	254.686
34	321.992	254.479	321.823	254.503
35	322.036	254.558	321.865	254.580
36	321.974	254.574	321.802	254.591
37	321.874	254.689	321.701	254.709
38	321.930	254.633	321.750	254.663
39	321.874	254.569	321.702	254.596
40	321.780	254.636	321.610	254.666
41	321.720	254.584	321.547	254.606
42	321.613	254.588	321.445	254.609
43	321.642	254.504	321.483	254.530
44	321.653	254.523	321.490	254.553
45	321.565	254.427	321.393	254.459
46	321.582	254.516	321.411	254.538
47	321.782	254.549	321.611	254.583
48	321.723	254.444	321.560	254.479
49	321.889	254.260	321.721	254.296
50	321.651	254.236	321.480	254.273
51	321.578	254.247	321.411	254.271
52	321.538	254.177	321.370	254.208
53	321.644	254.041	321.476	254.071
54	321.717	254.124	321.551	254.162
55	321.747	254.156	321.587	254.191
56	321.790	254.146	321.621	254.183
57	321.889	254.270	321.717	254.311
58	321.925	254.387	321.753	254.421
59	321.795	254.458	321.623	254.494
60	321.771	254.425	321.606	254.457
61	321.613	254.495	321.448	254.516
62	321.574	254.388	321.399	254.418
63	321.439	254.296	321.269	254.341
64	321.327	254.392	321.147	254.423
65	321.318	254.420	321.151	254.462
66	321.364	254.316	321.185	254.341
67	321.468	254.364	321.297	254.391
68	321.310	254.443	321.140	254.481
69	321.383	254.548	321.212	254.580
70	321.330	254.692	321.173	254.725
71	321.279	254.798	321.114	254.833
72	321.375	254.687	321.203	254.713
73	321.418	254.582	321.255	254.616
74	321.456	254.529	321.288	254.558
75	321.339	254.651	321.169	254.690
76	321.200	254.580	321.034	254.612
77	321.133	254.431	320.966	254.462
78	321.233	254.532	321.061	254.564
79	321.153	254.413	320.985	254.444
80	321.323	254.333	321.152	254.371
81	321.107	254.512	320.942	254.540
82	321.158	254.608	320.983	254.638
83	321.152	254.452	320.981	254.487
84	321.002	254.572	320.832	254.611
85	321.114	254.659	320.942	254.693
86	321.060	254.689	320.890	254.718
87	321.101	254.905	320.921	254.940
88	321.107	254.828	320.922	254.861
89	321.072	254.697	320.892	254.733
90	321.162	254.557	320.984	254.590
91	320.989	254.530	320.814	254.556
92	320.978	254.527	320.798	254.558
93	320.819	254.530	320.640	254.563
94	320.873	254.654	320.707	254.683
95	321.141	254.696	320.960	254.727
96	321.149	254.642	320.971	254.675
97	321.160	254.712	320.979	254.748
98	321.067	254.681	320.882	254.722
99	321.064	254.673	320.889	254.708
100	321.136	254.764	320.944	254.802
101	321.116	254.774	320.932	254.808
102	321.131	255.000	320.950	255.029
103	321.177	254.940	321.005	254.961
104	321.216	255.004	321.032	255.041
105	321.220	254.894	321.028	254.925
106	321.222	254.881	321.032	254.919
107	321.185	254.773	320.997	254.805
108	321.256	254.660	321.071	254.696
109	321.275	254.705	321.084	254.739
110	321.244	254.703	321.066	254.748
111	321.267	254.860	321.082	254.900
112	321.282	255.047	321.095	255.078
113	321.274	255.022	321.090	255.067
114	321.153	254.938	320.967	254.973
115	321.064	254.856	320.877	254.892
116	321.159	254.786	320.968	254.825
117	321.095	254.786	320.905	254.820
118	321.098	254.817	320.910	254.849
119	321.246	254.692	321.064	254.719
120	321.357	254.639	321.181	254.679
121	321.405	254.740	321.224	254.768
122	321.513	254.771	321.322	254.801
123	321.529	254.739	321.354	254.777
124	321.497	254.756	321.314	254.789
125	321.600	254.613	321.412	254.635
126	321.548	254.687	321.369	254.706
127	321.515	254.804	321.340	254.827
128	321.666	254.705	321.481	254.733
129	321.782	254.700	321.588	254.720
130	321.786	254.618	321.610	254.646
131	321.837	254.658	321.659	254.696
132	321.711	254.699	321.536	254.732
133	321.658	254.652	321.484	254.690
134	321.578	254.730	321.399	254.765
135	321.527	254.828	321.349	254.864
