 	X	Y	XM	YM
1	321.762	253.545	321.529	253.525
2	321.793	253.646	321.558	253.640
3	322.007	253.570	321.767	253.563
4	322.025	253.408	321.787	253.402
5	321.913	253.393	321.673	253.384
6	321.771	253.416	321.541	253.413
7	321.729	253.383	321.489	253.380
8	321.765	253.433	321.527	253.431
9	321.791	253.629	321.549	253.617
10	321.684	253.514	321.451	253.515
11	321.563	253.586	321.325	253.576
12	321.608	253.731	321.363	253.714
13	321.643	253.727	321.400	253.725
14	321.727	253.671	321.481	253.667
15	321.702	253.729	321.464	253.724
16	321.638	253.572	321.402	253.574
17	321.640	253.631	321.399	253.629
18	321.456	253.515	321.226	253.514
19	321.413	253.579	321.175	253.571
20	321.543	253.568	321.302	253.573
21	321.517	253.561	321.272	253.567
22	321.429	253.543	321.188	253.537
23	321.317	253.572	321.089	253.570
24	321.386	253.653	321.159	253.649
25	321.348	253.604	321.123	253.602
26	321.380	253.729	321.142	253.727
27	321.367	253.636	321.133	253.633
28	321.225	253.619	320.991	253.618
29	321.167	253.576	320.932	253.574
30	321.210	253.487	320.982	253.485
31	321.341	253.450	321.104	253.461
32	321.231	253.444	320.998	253.443
33	321.233	253.444	320.998	253.454
34	321.227	253.458	320.988	253.463
35	321.183	253.476	320.946	253.478
36	321.136	253.598	320.898	253.602
37	321.178	253.562	320.945	253.562
38	321.238	253.541	320.994	253.538
39	321.197	253.495	320.956	253.503
40	321.300	253.613	321.067	253.615
41	321.334	253.553	321.106	253.554
42	321.326	253.582	321.102	253.591
43	321.402	253.621	321.170	253.617
44	321.430	253.567	321.212	253.576
45	321.378	253.612	321.147	253.624
46	321.311	253.569	321.082	253.571
47	321.359	253.482	321.131	253.480
48	321.454	253.410	321.215	253.409
49	321.334	253.389	321.105	253.383
50	321.194	253.264	320.961	253.271
51	321.225	253.327	320.999	253.333
52	321.325	253.436	321.089	253.425
53	321.310	253.365	321.082	253.370
54	321.338	253.292	321.117	253.304
55	321.474	253.278	321.241	253.291
56	321.356	253.432	321.130	253.435
57	321.356	253.270	321.128	253.279
58	321.439	253.446	321.209	253.460
59	321.430	253.323	321.200	253.329
60	321.498	253.410	321.279	253.416
61	321.401	253.357	321.178	253.356
62	321.432	253.293	321.207	253.292
63	321.442	253.236	321.219	253.241
64	321.412	253.227	321.183	253.231
65	321.393	253.183	321.159	253.180
66	321.314	253.259	321.083	253.259
67	321.220	253.205	320.996	253.205
68	321.293	253.219	321.073	253.215
69	321.290	253.152	321.067	253.155
70	321.329	252.987	321.096	252.991
71	321.309	252.952	321.080	252.945
72	321.418	252.884	321.197	252.891
73	321.539	252.995	321.315	252.995
74	321.632	253.000	321.402	253.001
75	321.578	253.181	321.348	253.179
76	321.678	253.141	321.445	253.143
77	321.761	253.110	321.526	253.112
78	321.791	252.955	321.560	252.961
79	321.876	252.983	321.641	252.980
80	321.871	252.945	321.638	252.943
81	321.915	253.006	321.681	253.003
82	321.968	252.876	321.734	252.885
83	321.884	252.961	321.645	252.971
84	321.855	253.017	321.620	253.029
85	321.919	253.066	321.682	253.073
86	321.953	253.199	321.711	253.202
87	322.029	253.129	321.788	253.129
88	321.974	253.160	321.732	253.168
89	321.894	253.141	321.661	253.147
90	322.035	253.237	321.792	253.242
91	322.099	253.114	321.861	253.113
92	322.167	253.057	321.921	253.067
93	322.211	252.944	321.970	252.951
94	322.167	252.898	321.925	252.902
95	322.214	252.957	321.966	252.959
96	322.180	252.858	321.933	252.872
97	322.169	252.928	321.929	252.950
98	322.198	253.035	321.952	253.052
99	322.283	253.053	322.045	253.078
100	322.221	253.105	321.976	253.125
101	322.360	253.121	322.116	253.144
102	322.270	253.022	322.024	253.052
103	322.191	253.011	321.938	253.036
104	321.993	253.008	321.738	253.037
105	321.956	253.025	321.701	253.052
106	321.915	253.001	321.662	253.024
107	321.819	252.986	321.563	253.010
108	321.837	253.002	321.596	253.014
109	321.897	253.085	321.649	253.106
110	321.927	253.141	321.673	253.160
111	321.990	253.132	321.737	253.156
112	321.937	253.102	321.689	253.130
113	321.936	253.205	321.691	253.229
114	321.896	253.244	321.639	253.280
115	321.966	253.384	321.721	253.405
116	321.834	253.375	321.584	253.410
117	321.977	253.504	321.736	253.528
118	322.086	253.410	321.842	253.437
119	322.069	253.445	321.823	253.478
120	321.996	253.415	321.757	253.439
121	321.882	253.471	321.643	253.496
122	321.997	253.449	321.751	253.472
123	321.759	253.441	321.514	253.476
124	321.759	253.570	321.516	253.591
125	321.916	253.644	321.682	253.662
126	321.973	253.631	321.723	253.657
127	321.934	253.638	321.694	253.656
128	321.826	253.722	321.579	253.743
129	321.745	253.583	321.500	253.612
130	321.737	253.656	321.506	253.679
131	321.746	253.557	321.505	253.587
132	321.779	253.472	321.531	253.494
133	321.659	253.476	321.414	253.495
134	321.605	253.459	321.349	253.485
135	321.542	253.539	321.295	253.565
136	321.445	253.668	321.194	253.688
137	321.412	253.581	321.167	253.601
138	321.417	253.554	321.165	253.576
139	321.581	253.391	321.321	253.412
140	321.525	253.624	321.271	253.642
141	321.647	253.560	321.380	253.579
142	321.582	253.673	321.317	253.695
143	321.692	253.631	321.434	253.648
144	321.651	253.602	321.393	253.610
145	321.692	253.666	321.438	253.683
146	321.617	253.605	321.365	253.615
147	321.735	253.674	321.481	253.691
148	321.681	253.506	321.434	253.512
149	321.656	253.573	321.393	253.589
150	321.473	253.569	321.217	253.586
151	321.471	253.465	321.215	253.475
152	321.491	253.377	321.230	253.390
153	321.316	253.309	321.062	253.330
154	321.340	253.389	321.092	253.400
155	321.340	253.317	321.087	253.332
156	321.305	253.349	321.056	253.367
157	321.269	253.344	321.025	253.372
158	321.249	253.410	321.006	253.419
159	321.262	253.249	321.011	253.272
160	321.164	253.331	320.897	253.344
161	321.122	253.354	320.879	253.357
162	321.026	253.369	320.793	253.371
163	320.986	253.429	320.738	253.446
164	320.893	253.558	320.652	253.578
165	320.941	253.485	320.694	253.497
166	321.030	253.522	320.787	253.534
167	321.154	253.463	320.897	253.485
168	321.096	253.488	320.856	253.515
169	321.173	253.617	320.929	253.645
170	321.128	253.633	320.880	253.667
171	321.005	253.695	320.757	253.712
172	321.149	253.806	320.901	253.817
173	321.183	253.841	320.941	253.858
174	321.027	253.711	320.799	253.722
175	321.071	253.685	320.830	253.703
176	321.041	253.694	320.797	253.706
177	320.975	253.607	320.745	253.620
178	320.965	253.564	320.734	253.575
179	320.962	253.623	320.721	253.625
180	321.083	253.446	320.840	253.456
181	321.220	253.488	320.973	253.491
182	321.247	253.612	321.002	253.621
183	321.214	253.731	320.973	253.734
184	321.202	253.575	320.964	253.575
185	321.248	253.549	321.010	253.559
186	321.290	253.552	321.050	253.559
187	321.226	253.667	320.983	253.674
188	321.158	253.686	320.916	253.698
189	321.222	253.748	320.980	253.756
190	321.319	253.811	321.070	253.823
191	321.346	253.789	321.106	253.804
192	321.295	253.725	321.052	253.740
193	321.262	253.784	321.031	253.789
194	321.267	253.844	321.031	253.843
195	321.275	253.711	321.034	253.718
196	321.095	253.611	320.856	253.618
197	321.163	253.592	320.916	253.596
198	321.284	253.532	321.054	253.538
199	321.152	253.581	320.912	253.586
200	321.088	253.534	320.847	253.533
201	321.154	253.545	320.919	253.543
202	321.214	253.433	320.978	253.438
203	321.258	253.408	321.020	253.406
204	321.281	253.457	321.047	253.453
205	321.224	253.430	320.978	253.429
206	321.122	253.614	320.893	253.608
207	321.260	253.561	321.017	253.558
208	321.282	253.529	321.045	253.528
209	321.310	253.497	321.076	253.496
210	321.356	253.478	321.129	253.470
211	321.319	253.512	321.093	253.516
212	321.427	253.641	321.199	253.642
213	321.516	253.782	321.294	253.779
214	321.439	253.835	321.206	253.835
215	321.310	253.892	321.085	253.881
216	321.305	253.799	321.079	253.803
217	321.365	253.909	321.131	253.904
218	321.299	253.787	321.058	253.787
219	321.159	253.764	320.926	253.761
220	321.150	253.753	320.919	253.756
221	321.183	253.731	320.952	253.730
222	321.178	253.710	320.943	253.693
223	321.195	253.683	320.961	253.669
224	321.219	253.662	320.983	253.655
225	321.247	253.560	321.010	253.560
226	321.251	253.616	321.020	253.611
227	321.226	253.680	320.990	253.673
228	321.108	253.633	320.875	253.618
229	321.102	253.703	320.876	253.697
230	321.050	253.757	320.822	253.749
231	321.046	253.891	320.815	253.874
232	321.039	253.755	320.809	253.738
233	321.115	253.676	320.883	253.664
234	321.144	253.603	320.919	253.593
235	321.174	253.580	320.954	253.577
236	321.265	253.569	321.040	253.563
237	321.315	253.608	321.100	253.598
238	321.374	253.655	321.146	253.644
239	321.282	253.712	321.062	253.702
240	321.287	253.622	321.060	253.610
241	321.222	253.559	321.000	253.566
242	321.170	253.545	320.954	253.539
243	321.177	253.522	320.954	253.516
244	321.278	253.524	321.054	253.521
245	321.318	253.579	321.089	253.583
246	321.265	253.602	321.041	253.597
247	321.176	253.741	320.967	253.731
248	321.228	253.970	321.008	253.958
249	321.365	253.995	321.139	253.985
250	321.321	254.040	321.100	254.036
251	321.250	254.057	321.033	254.049
252	321.329	254.013	321.107	254.013
253	321.304	254.088	321.071	254.079
254	321.456	254.246	321.230	254.240
255	321.536	254.297	321.311	254.300
256	321.539	254.301	321.310	254.295
257	321.517	254.214	321.296	254.213
258	321.620	254.252	321.400	254.248
259	321.739	254.241	321.524	254.240
260	321.621	254.169	321.404	254.178
261	321.530	254.306	321.313	254.303
262	321.484	254.343	321.266	254.335
263	321.552	254.359	321.328	254.356
264	321.504	254.263	321.281	254.261
265	321.578	254.336	321.353	254.331
266	321.535	254.332	321.308	254.325
267	321.483	254.191	321.257	254.194
268	321.441	254.252	321.215	254.252
269	321.463	254.203	321.234	254.207
270	321.489	254.167	321.257	254.171
271	321.533	254.163	321.311	254.167
272	321.478	254.196	321.250	254.204
273	321.578	254.270	321.352	254.264
274	321.657	254.149	321.429	254.142
275	321.589	254.195	321.356	254.196
276	321.648	254.166	321.411	254.167
277	321.711	254.245	321.478	254.252
278	321.653	254.258	321.418	254.259
279	321.613	254.340	321.383	254.346
280	321.641	254.386	321.416	254.397
281	321.697	254.296	321.466	254.298
282	321.604	254.348	321.375	254.351
283	321.638	254.329	321.412	254.343
284	321.625	254.416	321.396	254.425
285	321.604	254.506	321.384	254.514
286	321.740	254.581	321.516	254.588
287	321.780	254.440	321.546	254.447
288	321.928	254.545	321.692	254.546
289	321.881	254.534	321.647	254.541
290	321.892	254.618	321.653	254.610
291	321.820	254.521	321.596	254.527
292	321.786	254.429	321.566	254.439
293	321.674	254.369	321.440	254.379
294	321.613	254.456	321.387	254.454
295	321.572	254.342	321.347	254.343
296	321.618	254.421	321.391	254.428
297	321.745	254.548	321.517	254.557
298	321.739	254.547	321.516	254.553
299	321.809	254.529	321.575	254.546
300	321.671	254.560	321.440	254.563
301	321.724	254.683	321.490	254.697
302	321.789	254.713	321.553	254.722
303	321.725	254.589	321.499	254.592
304	321.782	254.516	321.555	254.536
305	321.885	254.593	321.648	254.606
306	321.822	254.517	321.589	254.532
307	321.988	254.497	321.755	254.515
308	322.101	254.581	321.863	254.586
309	322.105	254.511	321.863	254.522
310	321.958	254.382	321.721	254.392
311	321.966	254.307	321.727	254.318
312	321.853	254.318	321.625	254.331
313	322.049	254.293	321.816	254.302
314	321.931	254.278	321.692	254.294
315	321.869	254.360	321.627	254.369
316	321.817	254.309	321.582	254.321
317	321.894	254.374	321.663	254.387
318	322.002	254.250	321.772	254.260
319	321.946	254.233	321.705	254.252
320	321.875	254.194	321.629	254.213
321	321.818	254.444	321.578	254.463
322	322.007	254.402	321.759	254.413
323	321.842	254.366	321.596	254.370
324	321.894	254.337	321.660	254.353
325	321.982	254.267	321.740	254.282
326	321.950	254.324	321.711	254.336
327	321.872	254.321	321.619	254.332
328	321.879	254.521	321.637	254.525
329	321.955	254.531	321.714	254.539
330	321.970	254.539	321.726	254.548
331	322.010	254.481	321.763	254.479
332	322.077	254.484	321.835	254.480
333	321.949	254.474	321.709	254.478
334	321.969	254.375	321.726	254.377
335	322.015	254.326	321.766	254.332
336	321.980	254.299	321.731	254.301
337	321.926	254.389	321.679	254.386
338	321.871	254.239	321.631	254.248
339	321.769	254.285	321.526	254.285
340	321.655	254.310	321.416	254.313
341	321.724	254.190	321.502	254.196
342	321.599	254.211	321.363	254.216
343	321.734	254.214	321.503	254.218
344	321.811	254.322	321.575	254.323
345	321.817	254.306	321.592	254.316
346	321.676	254.414	321.445	254.431
347	321.582	254.394	321.355	254.410
348	321.575	254.430	321.353	254.444
349	321.604	254.572	321.371	254.581
350	321.580	254.531	321.336	254.542
