 	X	Y	XM	YM
1	321.044	252.628	320.834	252.640
2	321.074	252.715	320.867	252.730
3	320.948	252.808	320.733	252.820
4	320.915	252.852	320.714	252.863
5	320.905	252.874	320.695	252.886
6	320.913	252.952	320.708	252.972
7	320.946	253.143	320.738	253.156
8	320.996	253.336	320.787	253.345
9	321.066	253.569	320.865	253.577
10	320.995	253.746	320.791	253.749
11	320.998	253.726	320.792	253.742
12	320.983	253.788	320.784	253.802
13	321.028	253.702	320.823	253.701
14	320.972	253.524	320.778	253.531
15	321.030	253.402	320.831	253.400
16	321.090	253.176	320.879	253.175
17	321.035	253.114	320.834	253.112
18	321.033	253.063	320.824	253.063
19	321.053	253.079	320.852	253.084
20	321.061	252.988	320.855	253.001
21	320.941	252.960	320.743	252.973
22	320.987	252.828	320.790	252.840
23	320.977	252.699	320.779	252.707
24	321.112	252.651	320.915	252.654
25	321.153	252.539	320.955	252.544
26	321.302	252.601	321.113	252.601
27	321.358	252.587	321.157	252.599
28	321.384	252.683	321.178	252.691
29	321.586	252.821	321.383	252.821
30	321.714	252.999	321.509	252.999
31	321.839	253.213	321.634	253.209
32	321.810	253.315	321.599	253.321
33	321.918	253.503	321.715	253.500
34	322.022	253.493	321.822	253.491
35	321.984	253.604	321.787	253.606
36	321.831	253.748	321.633	253.749
37	321.992	253.904	321.786	253.908
38	321.827	253.917	321.618	253.920
39	321.856	253.959	321.655	253.966
40	321.870	253.914	321.662	253.928
41	321.850	253.837	321.639	253.848
42	321.747	253.742	321.540	253.752
43	321.747	253.468	321.546	253.468
44	321.643	253.361	321.442	253.370
45	321.586	253.264	321.377	253.272
46	321.650	253.166	321.440	253.183
47	321.712	252.935	321.500	252.942
48	321.750	252.938	321.540	252.946
49	321.711	252.971	321.501	252.970
50	321.744	252.891	321.537	252.902
51	321.858	252.812	321.653	252.820
52	321.791	252.977	321.590	252.987
53	322.016	253.005	321.823	253.013
54	321.914	253.028	321.717	253.031
55	321.794	253.124	321.599	253.131
56	321.993	253.139	321.796	253.147
57	321.947	253.164	321.756	253.180
58	322.045	253.280	321.847	253.294
59	322.116	253.254	321.913	253.264
60	322.188	253.409	321.989	253.417
61	322.207	253.441	322.008	253.456
62	322.082	253.578	321.880	253.596
63	322.004	253.560	321.807	253.587
64	321.950	253.574	321.749	253.602
65	322.050	253.478	321.849	253.503
66	321.984	253.284	321.778	253.299
67	321.959	253.385	321.750	253.407
68	322.015	253.145	321.809	253.158
69	322.004	252.877	321.798	252.894
70	322.060	252.943	321.855	252.969
71	322.089	252.838	321.886	252.864
72	322.102	252.744	321.892	252.765
73	322.163	252.665	321.953	252.687
74	322.130	252.743	321.923	252.768
75	322.038	252.759	321.832	252.790
76	322.020	252.766	321.811	252.790
77	322.061	252.850	321.857	252.876
78	322.055	252.961	321.842	252.990
79	322.196	253.071	321.991	253.099
80	322.251	253.243	322.030	253.267
81	322.327	253.360	322.122	253.383
82	322.311	253.539	322.105	253.552
83	322.217	253.576	322.010	253.602
84	322.250	253.600	322.037	253.612
85	322.051	253.690	321.842	253.697
86	322.105	253.818	321.902	253.832
87	322.100	253.946	321.897	253.957
88	321.977	253.857	321.766	253.876
89	322.043	253.972	321.851	253.995
90	322.076	254.054	321.858	254.073
91	322.215	254.060	322.008	254.080
92	322.018	253.929	321.804	253.948
93	322.107	253.814	321.897	253.830
94	321.990	253.585	321.776	253.604
95	322.088	253.560	321.879	253.575
96	321.943	253.411	321.737	253.428
97	322.194	253.223	321.982	253.237
98	322.268	252.915	322.062	252.940
99	322.238	252.885	322.021	252.901
100	322.184	252.756	321.970	252.776
101	322.229	252.681	322.015	252.698
102	322.274	252.757	322.063	252.774
103	322.344	252.757	322.126	252.776
104	322.287	252.781	322.062	252.798
105	322.174	252.842	321.948	252.856
106	322.137	253.056	321.922	253.067
107	322.071	253.163	321.860	253.175
108	322.201	253.435	321.979	253.449
109	322.224	253.653	322.011	253.665
110	322.273	253.696	322.065	253.712
111	322.236	253.714	322.022	253.728
112	322.219	253.721	322.001	253.739
113	322.206	253.713	321.994	253.726
114	322.197	253.903	321.979	253.920
115	322.177	253.980	321.955	253.990
116	322.044	253.894	321.835	253.901
117	322.149	253.818	321.939	253.827
118	322.119	253.754	321.906	253.767
119	322.073	253.654	321.861	253.663
120	321.968	253.515	321.763	253.522
121	321.935	253.207	321.726	253.207
122	321.826	253.062	321.620	253.068
123	321.977	253.007	321.767	253.009
124	321.851	252.953	321.647	252.959
125	321.871	252.845	321.670	252.854
126	321.843	252.759	321.631	252.767
127	321.972	252.678	321.760	252.687
128	321.855	252.449	321.647	252.449
129	321.951	252.509	321.740	252.524
130	321.950	252.503	321.749	252.510
131	322.136	252.658	321.933	252.655
132	322.102	252.797	321.889	252.802
133	322.036	252.813	321.829	252.811
134	322.052	252.902	321.846	252.907
135	322.105	252.970	321.904	252.983
136	322.118	253.075	321.906	253.093
137	322.032	253.092	321.822	253.100
138	322.131	253.242	321.925	253.250
139	322.071	253.253	321.866	253.261
140	322.156	253.502	321.960	253.523
141	322.009	253.309	321.806	253.319
142	322.147	253.424	321.946	253.434
143	322.132	253.411	321.932	253.417
144	322.094	253.384	321.892	253.390
145	322.046	253.323	321.845	253.339
146	321.948	253.346	321.738	253.362
147	321.976	253.182	321.770	253.204
148	322.038	253.030	321.837	253.041
149	322.061	252.994	321.852	253.010
150	322.200	252.705	321.996	252.723
151	322.205	252.746	322.003	252.761
152	322.187	252.608	321.984	252.620
153	322.102	252.574	321.901	252.590
