 	X	Y	XM	YM
1	321.034	254.383	320.822	254.380
2	321.260	254.338	321.042	254.342
3	321.316	254.340	321.093	254.326
4	321.241	254.400	321.021	254.404
5	321.312	254.573	321.092	254.573
6	321.351	254.531	321.127	254.533
7	321.336	254.583	321.118	254.587
8	321.264	254.678	321.056	254.680
9	321.198	254.694	320.986	254.700
10	321.241	254.766	321.032	254.757
11	321.275	254.818	321.063	254.816
12	321.220	254.958	321.013	254.951
13	321.452	255.100	321.235	255.091
14	321.628	255.092	321.404	255.081
15	321.453	255.001	321.238	254.996
16	321.541	255.044	321.334	255.039
17	321.617	255.138	321.399	255.135
18	321.552	255.159	321.345	255.161
19	321.543	255.236	321.343	255.234
20	321.594	255.366	321.381	255.370
21	321.547	255.230	321.338	255.228
22	321.502	255.173	321.284	255.173
23	321.518	255.017	321.308	255.011
24	321.456	254.996	321.242	254.992
25	321.465	254.931	321.248	254.918
26	321.519	254.857	321.300	254.850
27	321.490	254.908	321.287	254.900
28	321.496	254.829	321.278	254.817
29	321.612	254.767	321.392	254.763
30	321.535	254.980	321.331	254.968
31	321.661	254.911	321.450	254.894
32	321.650	254.873	321.436	254.870
33	321.618	254.974	321.407	254.969
34	321.584	254.978	321.375	254.977
35	321.554	255.017	321.335	255.019
36	321.623	255.061	321.414	255.063
37	321.547	255.037	321.339	255.028
38	321.356	254.927	321.144	254.912
39	321.443	254.857	321.228	254.851
40	321.377	254.990	321.166	254.985
41	321.340	255.047	321.129	255.045
42	321.389	255.003	321.174	254.997
43	321.355	254.950	321.157	254.947
44	321.421	254.971	321.215	254.970
45	321.431	254.863	321.220	254.859
46	321.415	254.886	321.204	254.872
47	321.491	254.778	321.292	254.775
48	321.588	254.624	321.383	254.616
49	321.513	254.760	321.314	254.754
50	321.514	254.772	321.312	254.761
51	321.612	254.761	321.406	254.757
52	321.524	254.837	321.325	254.828
53	321.407	254.919	321.213	254.920
54	321.438	254.909	321.232	254.895
55	321.516	254.795	321.312	254.785
56	321.476	254.706	321.265	254.699
57	321.513	254.772	321.305	254.759
58	321.511	254.814	321.300	254.806
59	321.369	254.869	321.154	254.849
60	321.484	254.997	321.282	254.988
61	321.476	255.177	321.275	255.167
62	321.461	255.170	321.248	255.153
63	321.440	255.158	321.234	255.152
64	321.483	255.080	321.276	255.070
65	321.503	255.106	321.283	255.098
66	321.418	255.218	321.206	255.208
67	321.390	255.197	321.174	255.186
68	321.443	255.168	321.234	255.158
69	321.466	255.137	321.252	255.126
70	321.406	255.081	321.195	255.086
71	321.363	255.042	321.138	255.041
72	321.487	255.010	321.256	255.002
73	321.359	254.960	321.143	254.961
74	321.407	255.005	321.182	255.004
75	321.410	255.023	321.191	255.027
