 	X	Y	XM	YM
1	322.331	252.378	322.039	252.469
2	322.379	252.391	322.092	252.473
3	322.332	252.294	322.030	252.386
4	322.264	252.122	321.966	252.207
5	322.143	252.253	321.867	252.341
6	322.085	252.217	321.804	252.298
7	322.099	252.299	321.812	252.376
8	322.055	252.349	321.758	252.433
9	322.068	252.331	321.779	252.422
10	322.195	252.428	321.904	252.512
11	322.184	252.418	321.903	252.498
12	322.175	252.370	321.903	252.454
13	322.216	252.435	321.941	252.513
14	322.158	252.461	321.871	252.540
15	322.101	252.496	321.814	252.578
16	322.069	252.598	321.792	252.669
17	321.933	252.532	321.653	252.615
18	321.986	252.634	321.710	252.712
19	321.781	252.690	321.499	252.774
20	321.823	252.808	321.540	252.894
21	321.765	252.662	321.483	252.754
22	321.767	252.786	321.482	252.871
23	321.738	252.560	321.451	252.643
24	321.741	252.747	321.460	252.830
25	321.420	252.846	321.142	252.925
26	321.395	252.923	321.111	253.003
27	321.374	252.824	321.089	252.913
28	321.399	252.696	321.112	252.771
29	321.304	252.762	321.024	252.838
30	321.368	252.948	321.089	253.027
31	321.281	252.943	320.996	253.012
32	321.328	252.927	321.060	253.010
33	321.237	252.800	320.962	252.875
34	321.112	252.897	320.836	252.973
35	321.134	252.776	320.855	252.861
36	321.019	252.905	320.749	252.988
37	321.160	252.758	320.884	252.840
38	321.162	252.727	320.887	252.818
39	321.085	252.685	320.823	252.775
40	321.298	252.632	321.029	252.720
41	321.275	252.430	321.002	252.513
42	321.230	252.365	320.962	252.455
43	321.115	252.486	320.849	252.584
44	321.047	252.459	320.772	252.554
45	321.053	252.395	320.787	252.492
46	320.944	252.439	320.660	252.532
47	320.962	252.354	320.691	252.441
48	320.945	252.331	320.678	252.418
49	320.964	252.322	320.685	252.420
50	321.007	252.495	320.741	252.591
51	320.949	252.469	320.667	252.558
52	320.894	252.519	320.622	252.611
53	321.004	252.564	320.731	252.658
54	321.044	252.579	320.770	252.666
55	321.044	252.552	320.775	252.648
56	320.806	252.517	320.533	252.608
57	320.733	252.609	320.465	252.693
58	320.601	252.593	320.325	252.686
59	320.619	252.518	320.348	252.613
60	320.670	252.484	320.403	252.577
61	320.551	252.557	320.280	252.652
62	320.645	252.645	320.364	252.738
63	320.643	252.738	320.366	252.830
64	320.665	252.698	320.386	252.797
65	320.837	252.736	320.570	252.832
66	320.828	252.669	320.552	252.762
67	320.837	252.704	320.563	252.801
68	320.964	252.594	320.697	252.689
69	320.831	252.731	320.559	252.827
70	320.977	252.737	320.702	252.833
71	320.995	252.773	320.726	252.861
72	321.105	252.908	320.830	253.008
73	321.110	252.659	320.845	252.751
74	321.055	252.584	320.785	252.686
75	321.168	252.532	320.910	252.628
76	321.138	252.523	320.876	252.621
77	320.976	252.608	320.713	252.696
78	321.055	252.683	320.790	252.765
79	321.030	252.629	320.759	252.719
80	321.085	252.815	320.816	252.899
81	321.140	252.829	320.876	252.909
82	321.106	252.950	320.836	253.036
83	321.176	253.001	320.906	253.088
84	321.328	252.929	321.056	253.017
85	321.383	252.893	321.115	252.982
86	321.398	252.788	321.127	252.873
87	321.444	252.544	321.172	252.630
88	321.443	252.573	321.173	252.656
89	321.393	252.699	321.130	252.787
90	321.400	252.650	321.129	252.727
91	321.363	252.510	321.091	252.587
92	321.425	252.328	321.149	252.420
93	321.356	252.229	321.090	252.322
94	321.359	252.162	321.092	252.243
95	321.429	252.150	321.161	252.234
96	321.508	252.158	321.242	252.241
97	321.591	252.194	321.328	252.267
98	321.452	252.318	321.176	252.412
99	321.550	252.190	321.272	252.271
100	321.614	252.183	321.339	252.274
101	321.487	252.298	321.214	252.382
102	321.445	252.377	321.170	252.462
103	321.486	252.541	321.219	252.633
104	321.354	252.581	321.094	252.680
105	321.267	252.427	321.002	252.513
106	321.274	252.452	321.002	252.536
107	321.350	252.583	321.081	252.671
108	321.307	252.489	321.042	252.569
109	321.435	252.550	321.166	252.637
110	321.495	252.513	321.228	252.593
111	321.456	252.455	321.194	252.550
112	321.386	252.419	321.116	252.516
113	321.314	252.417	321.050	252.501
114	321.414	252.394	321.146	252.485
115	321.393	252.372	321.126	252.468
116	321.465	252.465	321.199	252.557
117	321.392	252.328	321.119	252.422
118	321.368	252.107	321.099	252.199
119	321.304	252.257	321.034	252.355
120	321.339	252.342	321.068	252.437
121	321.362	252.323	321.092	252.420
122	321.403	252.196	321.136	252.284
123	321.262	252.230	320.991	252.319
124	321.230	252.304	320.955	252.391
125	321.112	252.355	320.833	252.448
126	321.273	252.397	321.011	252.478
127	321.227	252.389	320.950	252.477
128	321.142	252.433	320.873	252.526
129	321.064	252.413	320.801	252.500
130	321.109	252.254	320.837	252.329
131	321.253	252.464	320.976	252.554
132	321.224	252.457	320.958	252.535
133	321.373	252.533	321.096	252.615
134	321.453	252.672	321.181	252.752
135	321.375	252.692	321.100	252.776
136	321.494	252.658	321.221	252.734
137	321.488	252.711	321.223	252.791
138	321.543	252.645	321.278	252.725
