 	X	Y	XM	YM
1	321.630	254.315	321.420	254.353
2	321.609	254.283	321.407	254.320
3	321.647	254.269	321.439	254.308
4	321.693	254.246	321.483	254.282
5	321.617	254.164	321.415	254.203
6	321.583	254.207	321.380	254.249
7	321.610	254.273	321.410	254.310
8	321.640	254.153	321.431	254.201
9	321.685	254.237	321.481	254.270
10	321.686	254.147	321.487	254.190
11	321.664	254.297	321.460	254.336
12	321.579	254.387	321.372	254.429
13	321.579	254.372	321.377	254.407
14	321.569	254.283	321.360	254.313
15	321.664	254.329	321.469	254.368
16	321.660	254.431	321.464	254.465
17	321.771	254.431	321.571	254.464
18	321.794	254.300	321.602	254.344
19	321.871	254.270	321.674	254.312
20	321.883	254.171	321.685	254.204
21	321.863	254.163	321.667	254.210
22	321.884	254.119	321.696	254.155
23	321.893	254.172	321.700	254.211
24	321.875	254.053	321.682	254.095
25	321.824	253.934	321.623	253.985
26	321.753	253.801	321.568	253.842
27	321.804	253.673	321.615	253.714
28	321.833	253.760	321.634	253.794
29	321.903	253.824	321.704	253.857
30	321.798	253.634	321.613	253.665
31	321.843	253.660	321.650	253.699
32	321.811	253.628	321.618	253.660
33	321.827	253.731	321.635	253.761
34	321.849	253.758	321.650	253.796
35	321.802	253.706	321.610	253.752
36	321.866	253.683	321.676	253.716
37	321.832	253.732	321.643	253.764
38	321.998	253.638	321.809	253.673
39	321.986	253.636	321.801	253.672
40	322.073	253.653	321.882	253.684
41	322.075	253.683	321.887	253.715
42	322.126	253.600	321.931	253.631
43	322.246	253.712	322.046	253.738
44	322.225	253.771	322.037	253.797
45	322.238	253.768	322.043	253.801
46	322.307	253.788	322.111	253.829
47	322.193	253.761	321.993	253.797
48	322.217	253.742	322.023	253.773
49	322.327	253.673	322.124	253.702
50	322.218	253.506	322.029	253.542
51	322.214	253.473	322.010	253.507
52	322.213	253.530	322.019	253.562
53	322.264	253.513	322.069	253.551
54	322.255	253.488	322.059	253.525
55	322.168	253.527	321.966	253.567
56	322.189	253.561	321.997	253.601
57	322.223	253.581	322.025	253.611
58	322.238	253.537	322.047	253.576
59	322.274	253.786	322.077	253.826
60	322.300	253.769	322.110	253.807
61	322.305	253.814	322.112	253.860
62	322.386	253.939	322.185	253.972
63	322.353	254.040	322.158	254.075
64	322.346	253.927	322.151	253.971
65	322.239	254.052	322.047	254.096
66	322.246	254.038	322.045	254.074
67	322.282	253.967	322.079	254.002
68	322.253	253.935	322.054	253.968
69	322.143	253.909	321.942	253.948
70	322.230	253.936	322.037	253.965
71	322.311	253.985	322.114	254.008
72	322.202	254.094	322.013	254.130
73	322.181	254.123	321.982	254.150
74	322.094	254.183	321.894	254.222
75	321.971	254.262	321.771	254.296
76	321.940	254.301	321.739	254.329
77	321.866	254.249	321.658	254.271
78	321.800	254.228	321.609	254.256
79	321.888	254.195	321.686	254.222
80	321.945	254.146	321.744	254.170
81	321.911	254.093	321.719	254.118
82	321.852	254.016	321.655	254.043
83	321.768	254.025	321.562	254.041
84	321.794	253.968	321.604	253.992
85	321.654	254.090	321.457	254.117
86	321.726	254.040	321.535	254.062
87	321.721	254.098	321.534	254.120
88	321.650	254.039	321.452	254.055
89	321.619	254.092	321.433	254.126
90	321.645	254.162	321.448	254.188
91	321.585	254.154	321.392	254.171
92	321.705	254.092	321.517	254.118
93	321.812	254.180	321.606	254.204
94	321.820	254.243	321.626	254.260
95	321.802	254.252	321.605	254.280
96	321.799	254.203	321.604	254.222
97	321.782	254.224	321.590	254.235
98	321.699	254.248	321.502	254.269
99	321.756	254.217	321.563	254.236
100	321.746	254.131	321.554	254.151
101	321.668	254.014	321.471	254.028
102	321.620	254.138	321.422	254.159
103	321.510	254.074	321.312	254.097
104	321.414	254.101	321.216	254.120
105	321.463	254.122	321.267	254.144
106	321.502	253.900	321.298	253.915
107	321.459	253.829	321.263	253.848
108	321.505	253.956	321.315	253.977
109	321.576	254.070	321.378	254.084
110	321.545	254.065	321.351	254.087
111	321.619	254.156	321.418	254.173
112	321.624	254.211	321.425	254.233
113	321.579	254.337	321.388	254.356
114	321.656	254.394	321.456	254.415
115	321.620	254.444	321.417	254.459
116	321.553	254.412	321.349	254.436
117	321.684	254.376	321.476	254.393
118	321.566	254.386	321.358	254.407
119	321.667	254.287	321.459	254.314
120	321.660	254.458	321.452	254.477
121	321.724	254.402	321.522	254.426
122	321.607	254.306	321.395	254.320
123	321.633	254.341	321.426	254.367
124	321.632	254.393	321.417	254.421
125	321.605	254.421	321.394	254.445
126	321.672	254.278	321.456	254.298
127	321.677	254.268	321.464	254.295
128	321.798	254.265	321.581	254.293
129	321.797	254.341	321.582	254.374
130	321.899	254.350	321.689	254.383
131	321.832	254.395	321.619	254.422
132	321.853	254.312	321.646	254.347
133	321.925	254.368	321.717	254.399
134	322.051	254.461	321.847	254.482
135	322.007	254.552	321.799	254.581
136	321.887	254.578	321.685	254.609
137	321.888	254.529	321.680	254.558
138	321.975	254.462	321.770	254.485
139	321.951	254.495	321.753	254.514
140	321.880	254.377	321.673	254.414
141	321.852	254.396	321.639	254.422
142	321.982	254.534	321.768	254.552
143	322.079	254.600	321.881	254.621
144	321.995	254.645	321.785	254.669
145	322.013	254.591	321.810	254.615
146	322.041	254.517	321.845	254.531
147	321.971	254.517	321.771	254.534
148	322.068	254.460	321.860	254.481
149	321.960	254.560	321.756	254.567
150	321.951	254.474	321.735	254.486
151	322.048	254.365	321.841	254.386
152	322.110	254.409	321.913	254.420
153	322.091	254.442	321.887	254.455
154	322.028	254.376	321.840	254.385
155	322.109	254.346	321.909	254.360
156	322.117	254.263	321.923	254.273
157	322.141	254.242	321.942	254.256
158	322.096	254.202	321.895	254.222
159	322.192	254.069	321.984	254.086
160	322.183	254.205	321.968	254.232
161	322.303	254.205	322.100	254.228
162	322.360	254.382	322.153	254.411
163	322.430	254.531	322.213	254.553
164	322.390	254.447	322.178	254.473
165	322.463	254.535	322.253	254.556
166	322.511	254.542	322.303	254.560
167	322.634	254.594	322.433	254.623
168	322.561	254.600	322.367	254.619
169	322.516	254.577	322.317	254.595
170	322.518	254.519	322.322	254.540
171	322.573	254.573	322.374	254.590
172	322.444	254.686	322.251	254.710
173	322.483	254.693	322.289	254.705
174	322.511	254.596	322.312	254.617
175	322.428	254.536	322.226	254.553
176	322.485	254.603	322.290	254.619
177	322.560	254.605	322.356	254.619
178	322.546	254.686	322.339	254.708
179	322.498	254.679	322.302	254.697
180	322.365	254.725	322.169	254.746
181	322.259	254.727	322.060	254.755
182	322.347	254.965	322.144	254.982
183	322.260	255.075	322.071	255.092
184	322.184	255.011	321.982	255.027
185	322.115	254.924	321.913	254.940
186	322.164	255.001	321.957	255.019
187	322.163	255.062	321.961	255.078
188	322.186	255.117	321.990	255.131
189	322.188	255.136	321.988	255.157
190	322.347	255.145	322.141	255.165
191	322.309	255.064	322.100	255.077
192	322.264	255.103	322.051	255.128
193	322.091	255.045	321.884	255.067
194	322.113	255.135	321.905	255.151
195	321.943	255.134	321.741	255.156
196	322.035	255.122	321.824	255.134
197	322.144	255.202	321.928	255.219
198	322.114	255.099	321.916	255.113
199	322.034	255.087	321.828	255.108
200	322.021	254.943	321.818	254.963
201	322.023	255.039	321.820	255.052
202	322.107	254.930	321.904	254.950
203	322.108	255.105	321.906	255.118
204	322.149	255.125	321.933	255.140
205	322.085	255.225	321.878	255.245
206	322.171	255.190	321.963	255.213
207	322.141	255.196	321.933	255.215
208	322.172	255.152	321.964	255.172
209	322.038	255.176	321.835	255.185
210	322.027	255.175	321.819	255.198
211	322.071	255.253	321.874	255.268
212	322.107	255.182	321.905	255.203
213	322.157	255.159	321.946	255.186
214	322.192	255.264	321.981	255.288
215	322.224	255.314	322.016	255.340
216	322.202	255.196	321.990	255.233
217	322.252	255.341	322.037	255.366
218	322.175	255.361	321.963	255.393
219	322.152	255.241	321.953	255.278
220	322.287	255.163	322.071	255.190
221	322.467	255.132	322.255	255.167
222	322.379	255.148	322.162	255.176
223	322.216	255.023	321.997	255.053
224	322.273	254.995	322.059	255.018
225	322.383	254.927	322.168	254.954
226	322.253	254.926	322.039	254.960
227	322.288	254.813	322.081	254.840
228	322.237	254.735	322.020	254.766
229	322.245	254.600	322.033	254.616
230	322.264	254.519	322.049	254.537
231	322.263	254.370	322.047	254.401
232	322.285	254.282	322.068	254.303
233	322.358	254.208	322.145	254.237
234	322.315	254.168	322.102	254.178
235	322.208	254.231	321.995	254.249
236	322.228	254.161	322.021	254.192
237	322.266	254.110	322.061	254.141
238	322.286	254.194	322.070	254.215
239	322.273	254.250	322.059	254.279
240	322.207	254.153	321.989	254.178
241	322.190	254.259	321.980	254.286
242	322.221	254.133	322.010	254.151
243	322.324	254.120	322.122	254.146
244	322.501	254.110	322.296	254.134
245	322.400	254.053	322.192	254.090
246	322.342	254.132	322.125	254.158
247	322.282	254.168	322.065	254.203
248	322.366	254.201	322.152	254.221
249	322.396	254.118	322.185	254.148
250	322.379	254.140	322.166	254.172
251	322.456	254.171	322.246	254.199
252	322.361	254.119	322.149	254.144
253	322.372	254.262	322.164	254.290
254	322.378	254.181	322.171	254.218
255	322.442	254.277	322.243	254.305
256	322.368	254.216	322.154	254.244
257	322.337	254.212	322.113	254.240
258	322.175	254.206	321.959	254.228
259	322.122	254.261	321.912	254.277
260	322.251	254.320	322.044	254.343
261	322.246	254.331	322.029	254.347
262	322.103	254.319	321.884	254.336
263	322.089	254.340	321.873	254.360
264	322.174	254.518	321.957	254.544
265	322.123	254.529	321.900	254.546
266	322.147	254.518	321.925	254.545
267	322.065	254.665	321.846	254.683
268	322.124	254.665	321.905	254.679
269	322.269	254.646	322.044	254.661
270	322.257	254.592	322.036	254.611
271	322.130	254.530	321.907	254.553
272	322.172	254.631	321.952	254.659
273	322.234	254.596	322.013	254.630
274	322.298	254.605	322.076	254.632
275	322.298	254.524	322.078	254.548
276	322.365	254.402	322.144	254.432
277	322.327	254.368	322.103	254.399
278	322.245	254.252	322.028	254.275
279	322.171	254.365	321.951	254.386
280	322.250	254.272	322.027	254.291
281	322.146	254.205	321.920	254.230
282	322.064	254.192	321.846	254.213
283	322.064	254.175	321.844	254.194
284	322.153	254.214	321.927	254.235
285	322.146	254.269	321.931	254.291
286	322.114	254.295	321.894	254.318
287	322.143	254.273	321.934	254.300
288	322.183	254.351	321.977	254.371
289	322.217	254.353	322.004	254.372
290	322.418	254.362	322.199	254.377
291	322.337	254.441	322.122	254.450
292	322.218	254.413	322.010	254.429
293	322.168	254.429	321.954	254.453
294	322.268	254.411	322.054	254.431
