 	X	Y	XM	YM
1	322.608	254.397	322.351	254.398
2	322.639	254.423	322.377	254.420
3	322.507	254.468	322.238	254.473
4	322.544	254.449	322.284	254.456
5	322.454	254.469	322.192	254.469
6	322.461	254.487	322.199	254.480
7	322.413	254.410	322.147	254.411
8	322.388	254.262	322.127	254.274
9	322.392	254.188	322.126	254.192
10	322.246	254.205	321.972	254.210
11	322.315	254.215	322.047	254.224
12	322.295	254.163	322.031	254.172
13	322.337	254.087	322.073	254.104
14	322.262	254.031	321.990	254.043
15	322.151	254.077	321.875	254.093
16	322.082	254.146	321.813	254.159
17	322.090	254.080	321.821	254.090
18	322.162	254.187	321.900	254.204
19	322.125	254.247	321.866	254.267
20	322.119	254.217	321.864	254.232
21	322.041	254.298	321.768	254.312
22	322.076	254.286	321.815	254.299
23	322.083	254.332	321.828	254.349
24	321.970	254.380	321.707	254.395
25	321.976	254.376	321.712	254.396
26	321.875	254.362	321.610	254.373
27	321.777	254.406	321.512	254.427
28	321.732	254.436	321.467	254.451
29	321.675	254.347	321.407	254.360
30	321.774	254.294	321.516	254.304
31	321.914	254.200	321.655	254.212
32	321.862	254.141	321.604	254.163
33	321.975	254.069	321.713	254.079
34	321.935	254.041	321.670	254.055
35	321.990	254.106	321.736	254.123
36	322.053	254.012	321.799	254.024
37	322.181	253.997	321.921	254.017
38	321.982	253.965	321.729	253.991
39	322.012	253.823	321.754	253.846
40	322.131	253.953	321.878	253.958
41	322.114	253.926	321.851	253.950
42	322.144	253.901	321.885	253.918
43	322.151	253.968	321.895	253.987
44	322.231	253.973	321.975	253.998
45	322.143	254.071	321.890	254.097
46	322.181	254.108	321.935	254.131
47	322.246	254.174	321.991	254.189
48	322.154	254.331	321.897	254.350
49	322.172	254.419	321.921	254.431
50	322.128	254.348	321.873	254.354
51	322.032	254.375	321.769	254.386
52	321.991	254.481	321.740	254.493
53	322.008	254.529	321.748	254.536
54	322.029	254.465	321.776	254.474
55	322.075	254.339	321.809	254.350
56	322.009	254.255	321.754	254.267
57	322.063	254.224	321.795	254.236
58	322.013	254.033	321.758	254.046
59	322.080	254.156	321.820	254.169
60	322.065	254.176	321.809	254.192
61	322.090	254.116	321.842	254.139
62	322.053	254.117	321.816	254.127
63	322.142	254.093	321.900	254.100
64	322.222	253.987	321.981	253.992
65	322.282	253.938	322.033	253.947
66	322.254	253.830	322.002	253.842
67	322.172	253.734	321.933	253.748
68	322.209	253.667	321.968	253.675
69	322.202	253.734	321.948	253.740
70	322.180	253.775	321.927	253.793
71	322.217	253.724	321.971	253.734
72	322.297	253.921	322.060	253.924
73	322.390	253.920	322.148	253.933
74	322.513	253.985	322.272	253.995
75	322.544	254.072	322.306	254.079
76	322.522	254.023	322.275	254.027
77	322.448	254.032	322.205	254.043
78	322.501	254.077	322.263	254.085
79	322.617	254.059	322.371	254.067
80	322.493	253.936	322.255	253.947
81	322.594	253.953	322.349	253.966
82	322.461	253.938	322.221	253.949
83	322.475	253.969	322.233	253.975
84	322.295	253.868	322.049	253.869
85	322.238	253.873	321.988	253.878
86	322.262	253.936	322.018	253.939
87	322.300	253.739	322.055	253.750
88	322.252	253.802	322.005	253.809
89	322.272	253.723	322.030	253.732
90	322.237	253.759	321.989	253.766
91	322.238	253.868	321.996	253.876
92	322.297	253.990	322.061	254.013
93	322.197	253.928	321.951	253.939
94	322.211	253.993	321.962	253.999
95	322.196	254.028	321.941	254.041
