 	X	Y	XM	YM
1	322.574	253.026	322.424	253.032
2	322.476	253.026	322.323	253.024
3	322.540	252.877	322.389	252.872
4	322.373	252.983	322.220	252.981
5	322.550	253.057	322.412	253.047
6	322.635	253.023	322.489	253.019
7	322.615	253.094	322.474	253.090
8	322.609	253.093	322.462	253.083
9	322.733	252.995	322.595	252.987
10	322.681	253.075	322.534	253.068
11	322.689	252.985	322.537	252.980
12	322.631	253.027	322.476	253.015
13	322.666	253.174	322.519	253.171
14	322.407	253.208	322.247	253.200
15	322.629	253.148	322.484	253.135
16	322.545	253.061	322.402	253.050
17	322.527	253.092	322.384	253.090
18	322.651	253.161	322.500	253.155
19	322.594	253.197	322.448	253.185
20	322.668	253.175	322.523	253.178
21	322.756	253.304	322.607	253.297
22	322.670	253.211	322.520	253.208
23	322.566	253.072	322.413	253.074
24	322.584	253.204	322.437	253.196
25	322.409	253.204	322.257	253.206
26	322.411	253.437	322.261	253.432
27	322.460	253.280	322.304	253.278
28	322.437	253.395	322.285	253.392
29	322.436	253.215	322.279	253.220
30	322.495	253.424	322.334	253.425
31	322.468	253.299	322.320	253.304
32	322.560	253.206	322.405	253.207
33	322.616	253.218	322.468	253.223
34	322.557	253.446	322.404	253.442
35	322.619	253.501	322.471	253.503
36	322.652	253.485	322.505	253.483
37	322.546	253.462	322.405	253.453
38	322.503	253.455	322.360	253.448
39	322.457	253.442	322.300	253.433
40	322.445	253.325	322.300	253.318
41	322.444	253.295	322.297	253.291
42	322.369	253.181	322.219	253.178
43	322.200	253.081	322.057	253.070
44	322.232	252.853	322.087	252.844
45	322.256	253.030	322.110	253.023
46	322.237	253.116	322.093	253.111
47	322.186	253.077	322.044	253.074
48	322.188	253.008	322.052	253.005
49	322.166	252.775	322.024	252.769
50	322.059	252.688	321.916	252.686
51	321.936	252.568	321.797	252.563
52	321.982	252.521	321.848	252.522
53	322.090	252.568	321.947	252.564
54	322.003	252.637	321.861	252.632
55	322.146	252.685	322.013	252.688
56	322.035	252.554	321.890	252.548
57	322.091	252.490	321.954	252.487
58	322.131	252.651	321.998	252.652
59	322.151	252.685	322.013	252.682
60	322.148	252.570	322.011	252.567
61	321.909	252.486	321.768	252.485
62	322.010	252.374	321.865	252.376
63	322.099	252.548	321.960	252.546
64	321.885	252.498	321.744	252.497
65	321.978	252.852	321.836	252.849
66	322.053	252.657	321.926	252.663
67	322.050	252.743	321.915	252.732
68	321.969	252.743	321.832	252.740
69	322.037	252.586	321.898	252.579
70	321.988	252.717	321.854	252.721
71	321.939	252.705	321.805	252.706
72	321.993	252.694	321.857	252.696
73	321.864	252.523	321.733	252.521
74	321.859	252.538	321.729	252.530
75	321.987	252.400	321.851	252.400
76	322.044	252.434	321.900	252.431
77	322.048	252.437	321.899	252.437
78	322.074	252.339	321.929	252.340
79	322.017	252.400	321.882	252.385
80	321.998	252.361	321.856	252.355
81	322.101	252.344	321.957	252.348
82	322.122	252.349	321.971	252.345
83	322.194	252.282	322.059	252.273
84	322.323	252.411	322.183	252.403
85	322.272	252.451	322.133	252.446
86	322.281	252.521	322.146	252.518
87	322.357	252.587	322.224	252.587
88	322.189	252.521	322.040	252.511
89	321.946	252.610	321.800	252.609
90	322.201	252.635	322.068	252.636
91	322.333	252.412	322.187	252.409
92	322.340	252.569	322.200	252.570
93	322.424	252.662	322.284	252.661
94	322.420	252.680	322.281	252.678
95	322.454	252.854	322.311	252.857
96	322.507	252.866	322.358	252.863
97	322.379	252.980	322.240	252.981
98	322.283	253.146	322.134	253.143
99	322.316	253.288	322.173	253.278
100	322.216	253.253	322.071	253.244
101	322.127	253.316	321.972	253.315
102	322.218	253.264	322.070	253.249
