 	X	Y	XM	YM
1	321.360	254.841	321.165	254.862
2	321.348	254.769	321.152	254.787
3	321.385	254.939	321.186	254.954
4	321.390	255.032	321.198	255.049
5	321.339	254.979	321.146	254.986
6	321.390	254.968	321.189	254.980
7	321.308	254.998	321.105	255.023
8	321.207	255.151	321.015	255.171
9	321.166	255.246	320.980	255.260
10	321.212	255.179	321.021	255.193
11	321.227	255.156	321.033	255.168
12	321.107	255.139	320.915	255.150
13	321.157	255.110	320.965	255.130
14	321.053	255.126	320.855	255.134
15	321.001	255.014	320.802	255.016
16	321.074	254.876	320.875	254.888
17	321.052	255.000	320.862	255.010
18	320.995	254.868	320.807	254.869
19	320.898	254.931	320.708	254.936
20	320.703	254.946	320.506	254.954
21	320.699	255.063	320.505	255.073
22	320.675	255.014	320.481	255.037
23	320.593	255.079	320.397	255.094
24	320.610	255.064	320.413	255.068
25	320.646	255.074	320.454	255.082
26	320.669	255.048	320.479	255.057
27	320.590	255.122	320.398	255.134
28	320.564	255.152	320.371	255.153
29	320.449	255.141	320.256	255.153
30	320.727	255.143	320.530	255.154
31	320.767	255.027	320.582	255.024
32	320.712	255.201	320.515	255.214
33	320.619	255.061	320.430	255.064
34	320.532	255.104	320.334	255.115
35	320.447	255.032	320.252	255.042
36	320.422	255.074	320.221	255.085
37	320.358	255.049	320.157	255.058
38	320.401	255.082	320.210	255.092
39	320.364	255.107	320.167	255.122
40	320.406	254.987	320.206	254.986
41	320.359	255.161	320.158	255.163
42	320.344	255.071	320.157	255.073
43	320.499	255.076	320.300	255.078
44	320.475	255.117	320.278	255.123
45	320.587	255.059	320.388	255.064
46	320.716	254.904	320.522	254.909
47	320.556	254.862	320.361	254.861
48	320.433	254.861	320.246	254.858
49	320.453	254.864	320.264	254.866
50	320.244	254.808	320.059	254.810
51	320.285	254.799	320.096	254.803
52	320.307	254.818	320.105	254.821
53	320.320	254.765	320.137	254.764
54	320.233	254.648	320.042	254.659
55	320.353	254.677	320.164	254.686
56	320.367	254.721	320.177	254.727
57	320.478	254.762	320.292	254.773
58	320.532	254.943	320.345	254.955
59	320.538	254.900	320.350	254.909
60	320.619	254.927	320.434	254.941
61	320.629	254.941	320.438	254.946
62	320.711	255.059	320.521	255.074
63	320.763	255.073	320.573	255.088
64	320.857	255.097	320.671	255.109
65	320.825	255.033	320.629	255.038
66	320.941	254.997	320.763	255.012
67	320.869	254.958	320.672	254.974
68	320.897	254.998	320.705	255.005
69	320.989	254.936	320.792	254.946
70	320.978	254.948	320.788	254.961
71	321.087	255.005	320.905	255.010
72	321.024	254.974	320.841	254.987
73	321.023	254.996	320.840	255.005
74	321.103	254.946	320.922	254.960
75	321.094	255.024	320.902	255.028
76	321.063	255.107	320.885	255.110
77	321.053	255.098	320.875	255.107
78	321.119	255.022	320.931	255.025
79	321.125	254.904	320.939	254.898
80	321.243	255.075	321.058	255.083
81	321.127	255.108	320.949	255.111
82	321.073	255.142	320.891	255.158
83	321.067	255.222	320.887	255.234
84	321.044	255.211	320.866	255.217
85	320.954	255.120	320.765	255.120
86	320.893	255.246	320.697	255.246
87	321.001	255.242	320.816	255.238
88	321.070	255.192	320.883	255.193
89	321.088	254.981	320.892	254.979
90	321.054	255.049	320.856	255.048
91	321.031	255.021	320.831	255.016
92	320.974	255.034	320.787	255.031
93	320.857	255.022	320.662	255.020
94	320.922	254.893	320.731	254.896
95	320.822	254.897	320.624	254.891
96	320.977	254.751	320.790	254.746
97	321.125	254.781	320.939	254.772
98	321.044	254.796	320.859	254.800
99	320.980	254.969	320.793	254.974
100	320.832	255.143	320.645	255.148
101	320.893	255.057	320.709	255.038
102	320.862	255.062	320.675	255.061
103	320.968	255.101	320.784	255.103
104	320.967	255.191	320.780	255.198
105	320.967	255.318	320.776	255.318
106	320.960	255.459	320.777	255.464
107	320.815	255.618	320.622	255.632
108	320.566	255.555	320.372	255.570
109	320.638	255.585	320.444	255.595
110	320.558	255.678	320.361	255.678
111	320.515	255.725	320.325	255.735
112	320.556	255.640	320.362	255.644
113	320.690	255.551	320.499	255.544
114	320.667	255.520	320.472	255.517
115	320.663	255.476	320.471	255.481
116	320.673	255.571	320.480	255.564
117	320.786	255.580	320.590	255.583
118	320.800	255.566	320.602	255.568
119	320.834	255.638	320.646	255.633
120	320.804	255.580	320.613	255.569
121	320.755	255.643	320.562	255.629
122	320.776	255.604	320.574	255.606
123	320.858	255.641	320.663	255.631
124	320.900	255.762	320.695	255.760
125	320.850	255.849	320.657	255.848
