67	103
67	103
69	103
68	104
67	103
68	103
69	103
68	103
68	104
69	103
68	103
69	103
68	103
68	104
68	103
68	104
68	103
67	102
69	103
68	103
69	104
67	102
68	103
69	102
68	103
69	102
67	103
68	103
67	103
68	103
68	104
68	102
68	103
68	103
69	103
68	103
68	103
68	104
69	102
68	103
68	102
68	103
67	103
67	103
68	103
68	103
68	103
68	103
68	104
68	103
69	103
67	103
68	103
69	104
67	103
68	103
69	103
68	103
68	104
67	102
68	103
67	103
68	103
66	103
67	102
69	103
68	103
68	104
69	102
68	103
68	103
68	103
67	102
68	102
68	102
69	103
67	103
68	103
68	102
68	103
68	104
67	104
68	103
67	102
68	102
69	102
68	103
69	103
69	103
68	102
68	103
68	103
67	103
68	104
69	103
69	102
69	102
67	102
67	103
68	103
67	102
66	102
69	102
67	102
68	102
68	103
67	104
69	104
67	103
67	103
67	103
68	102
67	104
67	103
66	102
69	103
67	103
66	103
68	103
67	104
68	103
67	102
66	102
66	103
68	102
68	103
67	102
67	102
68	101
68	102
67	103
67	102
68	103
68	102
67	102
67	103
67	102
68	103
68	104
68	103
67	103
67	102
67	104
68	102
68	102
67	103
68	102
68	103
66	102
69	102
68	103
69	103
69	103
69	102
68	104
68	103
69	103
69	101
68	104
68	103
66	103
68	104
67	102
67	103
68	103
68	104
67	103
67	103
68	104
68	104
68	104
66	101
68	102
68	102
68	103
68	103
67	103
68	102
67	103
68	102
69	103
66	103
69	102
68	104
68	103
69	102
68	102
68	104
69	103
68	102
69	102
69	103
68	103
69	104
66	103
69	104
68	102
68	102
69	104
68	103
68	103
68	102
69	103
69	103
69	102
68	103
68	102
68	103
69	102
68	102
68	104
68	103
69	102
68	103
68	103
68	103
68	102
69	103
69	103
68	102
69	103
69	104
68	102
68	104
68	103
69	103
69	103
69	104
68	104
68	104
68	103
68	104
68	104
69	103
69	103
69	104
68	104
69	104
68	103
69	104
68	104
68	104
69	104
68	104
68	104
68	104
68	103
69	104
69	105
69	104
69	102
69	103
69	102
69	104
69	103
68	103
69	103
69	103
69	103
68	104
69	104
69	103
69	103
69	105
69	104
69	104
70	103
70	104
70	103
69	104
69	103
70	104
70	104
69	104
69	105
70	104
68	104
70	106
69	103
70	104
69	104
69	105
69	105
69	104
69	104
69	104
70	104
69	104
70	103
69	104
69	103
71	105
69	104
70	104
70	103
69	104
70	105
69	103
69	103
69	104
69	103
69	104
69	104
69	103
69	103
69	104
69	103
69	103
69	104
69	103
68	104
68	103
68	103
68	103
68	102
68	103
69	103
69	104
68	103
67	103
68	103
68	102
68	103
67	103
68	103
68	102
67	101
68	103
68	104
69	102
68	104
68	104
68	104
68	103
67	103
68	103
68	103
69	102
69	104
68	102
66	102
69	103
68	103
67	104
68	102
67	103
67	103
66	103
67	101
67	104
68	102
68	102
66	102
68	102
67	101
69	101
67	102
68	103
67	102
67	103
68	102
67	103
66	101
68	103
67	102
66	103
67	102
68	103
67	103
67	103
68	103
68	101
68	102
69	102
69	103
68	103
69	102
66	103
68	102
68	102
67	102
67	102
67	103
67	103
67	102
67	102
66	103
66	102
67	103
66	102
68	102
68	102
68	102
68	103
67	103
67	102
68	101
68	102
68	103
67	103
68	103
67	102
68	103
66	103
69	103
67	103
68	103
66	103
68	103
67	102
68	103
68	103
66	103
68	103
67	102
68	104
69	102
69	102
67	103
68	103
69	102
69	104
68	102
69	103
69	102
69	102
68	103
69	103
68	102
68	103
68	103
68	102
67	103
68	104
68	103
68	103
68	102
67	104
68	103
68	103
69	103
69	104
69	102
68	103
68	104
69	103
68	103
68	103
69	103
69	103
69	103
69	102
68	104
69	102
69	102
69	104
69	104
69	103
69	102
68	103
67	103
68	103
68	102
69	103
68	103
68	103
69	103
69	103
68	103
68	104
69	102
68	104
69	104
69	104
69	104
69	103
69	104
69	104
68	102
69	104
69	103
69	104
69	103
70	104
69	103
68	104
69	102
69	103
69	104
69	104
68	102
68	104
68	103
69	104
69	103
69	104
69	104
69	104
69	104
69	104
69	103
69	104
68	103
68	103
68	104
69	104
69	103
68	103
69	103
69	103
69	104
68	104
69	104
69	104
68	104
69	104
68	103
69	105
68	104
69	104
70	104
69	104
70	104
69	103
69	103
68	103
68	104
69	104
