34	121
34	120
33	120
33	121
35	121
33	121
34	120
34	121
33	121
33	121
33	121
33	121
33	121
34	121
35	121
34	121
34	121
34	121
34	121
34	121
35	121
33	121
34	121
33	121
33	121
34	122
33	121
33	121
33	121
34	121
34	121
34	122
34	121
34	122
34	121
33	121
35	122
35	121
34	121
33	122
34	122
34	122
33	122
35	121
34	121
34	122
34	121
33	122
34	122
35	122
35	121
35	121
34	122
34	121
33	122
34	122
34	122
34	122
35	121
33	122
34	121
33	121
33	121
33	122
34	122
34	121
34	122
34	121
35	121
33	121
34	121
35	121
34	122
35	122
33	122
34	121
34	121
34	122
33	121
34	122
34	121
33	121
33	122
34	122
33	121
33	121
34	121
34	121
33	121
33	121
33	121
33	121
33	121
34	120
33	121
33	121
34	122
34	121
34	120
34	121
33	121
34	121
33	121
34	120
34	121
34	121
33	121
33	120
34	121
34	121
33	122
34	121
34	122
34	121
34	121
34	122
34	121
33	121
35	121
33	121
34	121
33	121
33	121
34	120
34	121
34	121
34	121
34	122
33	121
34	121
33	121
33	121
33	121
34	121
34	121
34	120
34	121
34	122
33	121
33	121
33	121
34	121
33	121
33	120
34	121
33	121
33	121
33	121
33	120
33	120
34	121
34	120
34	121
34	121
34	121
33	121
34	121
33	121
33	121
33	121
33	121
34	121
34	122
33	121
33	121
34	121
34	121
33	121
34	121
33	121
33	121
34	122
33	121
33	121
33	121
33	121
34	121
34	121
33	121
34	121
34	121
34	122
33	122
33	121
33	122
33	121
33	122
33	121
34	121
33	121
33	121
33	122
33	121
34	122
33	121
33	121
33	122
34	121
33	121
34	122
34	122
34	122
34	121
34	121
34	121
34	121
35	122
34	121
34	122
34	122
35	122
33	122
34	121
33	122
33	122
34	122
35	121
34	122
34	122
34	122
33	122
34	121
34	122
35	121
35	121
35	121
33	122
33	122
34	122
33	122
33	122
35	122
34	122
35	122
35	122
34	122
34	122
34	121
34	122
34	122
34	122
34	121
34	122
34	121
35	122
34	122
35	122
34	122
34	122
35	122
35	122
35	122
34	122
34	121
34	122
35	122
35	122
34	122
35	122
34	122
35	121
34	122
35	122
34	123
35	122
33	122
35	122
34	122
35	122
35	121
34	122
34	121
35	122
35	122
34	121
35	121
34	122
35	122
34	122
34	122
34	122
34	121
34	122
35	122
34	121
35	121
35	122
35	122
33	122
34	122
35	122
33	121
35	121
34	122
34	122
35	122
34	121
34	122
35	122
35	121
34	122
33	122
35	122
35	122
35	122
34	122
34	121
35	122
36	122
35	122
34	122
34	122
35	122
34	122
33	122
33	122
34	122
34	122
35	122
34	122
35	122
34	122
35	122
35	122
34	122
34	122
35	122
35	122
34	122
36	122
35	122
35	122
36	122
35	122
35	123
35	122
35	122
34	122
34	122
35	122
35	122
36	122
36	122
35	123
36	122
34	122
35	122
35	122
35	122
35	121
34	123
34	122
34	122
35	122
35	122
35	121
35	122
34	123
34	122
35	123
35	122
36	122
35	122
35	122
34	122
35	123
35	121
35	122
35	122
34	122
34	122
34	122
35	122
35	122
35	122
35	123
35	122
35	122
33	121
35	122
35	122
35	122
35	121
35	122
34	122
35	122
35	122
35	122
36	122
35	122
34	121
35	122
34	122
34	122
35	122
35	121
34	121
34	122
35	121
34	122
34	122
35	121
35	121
34	122
34	122
34	122
34	121
35	122
34	121
35	122
34	121
34	121
34	122
34	121
33	122
34	122
35	121
34	122
33	122
34	121
34	121
33	122
33	122
34	122
34	122
34	122
34	122
33	122
33	122
34	121
35	121
34	122
34	122
33	122
33	122
33	122
34	121
35	121
33	121
33	122
34	121
34	121
35	121
34	121
35	122
35	121
35	121
34	122
35	122
35	121
34	122
34	122
35	122
35	121
34	122
34	122
35	122
35	122
33	122
35	122
34	121
35	122
35	121
33	122
35	121
35	122
34	122
35	121
35	122
34	121
34	122
35	122
34	122
35	122
34	122
35	122
36	122
34	122
34	122
35	122
35	122
35	122
35	122
34	121
35	122
34	121
35	122
35	121
35	122
34	122
36	122
35	122
34	122
34	122
35	122
35	122
34	121
35	121
35	121
34	122
35	122
35	121
35	122
35	122
34	122
35	122
35	122
34	122
35	122
35	122
35	121
35	122
35	122
35	123
35	122
35	122
36	122
35	123
36	122
36	122
36	123
34	122
35	122
35	122
34	122
35	122
35	123
36	122
35	122
35	122
36	122
36	122
36	122
36	122
35	122
37	122
35	123
36	122
36	123
36	122
36	123
35	122
34	122
35	123
35	122
36	122
35	122
35	122
36	123
35	123
35	123
35	122
35	122
35	122
35	122
35	122
35	123
35	122
35	122
35	122
36	122
36	122
35	122
36	123
35	123
35	122
34	122
35	122
35	122
34	122
35	122
36	122
35	123
35	122
35	122
36	122
35	122
36	122
35	122
35	122
35	122
35	122
36	123
35	123
35	122
35	122
35	122
35	123
35	122
35	122
35	122
35	122
35	123
36	122
35	122
34	122
35	122
35	123
34	122
35	122
34	122
34	121
35	122
35	122
35	122
36	122
35	122
34	121
34	122
34	122
36	122
34	122
35	122
35	122
35	122
35	121
34	121
35	122
35	122
35	121
34	122
34	122
35	122
34	121
35	122
35	122
34	122
35	122
35	122
35	121
33	121
35	122
34	121
35	122
35	121
34	122
34	122
34	122
34	121
34	122
34	121
35	120
35	122
34	122
34	122
33	121
34	122
34	121
35	122
34	122
35	121
35	122
35	122
35	122
35	122
34	121
34	122
35	122
35	122
34	122
36	122
35	122
35	122
35	122
35	122
35	122
35	122
34	122
35	122
35	122
33	122
33	121
35	121
34	122
34	122
34	122
35	122
35	122
35	122
35	122
35	122
35	121
34	122
35	122
35	122
35	122
34	121
35	122
34	122
35	122
35	122
35	122
35	122
34	122
34	122
34	122
34	122
35	122
34	122
35	122
34	122
35	121
34	121
34	122
34	122
35	122
34	122
35	121
35	122
35	122
35	122
35	122
35	122
35	122
34	122
34	122
35	122
35	122
34	122
35	121
34	121
35	122
34	122
35	122
34	122
34	122
35	122
34	122
34	122
35	122
34	121
34	122
34	122
34	122
35	121
35	122
35	122
34	121
34	122
35	122
34	122
35	122
34	122
35	121
35	121
35	122
34	122
35	122
35	122
33	122
34	122
35	122
34	122
34	122
35	122
34	122
34	121
35	122
34	121
34	122
34	122
34	122
34	122
34	121
35	122
35	122
35	122
34	122
35	121
35	122
34	122
35	121
34	122
35	121
35	122
34	121
34	121
34	121
35	121
34	122
34	122
35	122
34	121
34	121
34	121
34	122
34	121
34	122
34	122
34	121
35	122
34	121
34	121
34	122
34	121
34	121
35	121
33	121
34	121
35	122
34	122
33	122
34	122
34	121
35	122
35	121
34	122
34	122
34	122
35	121
33	122
34	122
34	121
34	121
34	121
34	122
35	122
35	122
34	121
35	122
35	122
34	122
35	122
35	122
35	122
35	122
35	122
34	121
35	121
35	122
34	122
35	121
35	121
34	122
34	122
34	121
35	122
35	122
34	121
35	122
34	122
35	122
34	122
34	122
35	122
34	122
33	122
34	122
34	122
34	122
34	122
34	122
34	122
34	122
34	122
34	121
34	121
35	122
35	121
33	121
33	121
35	122
34	121
34	122
34	121
34	121
34	121
34	121
34	121
33	121
34	121
34	121
34	121
35	121
33	122
33	122
34	121
35	122
35	121
34	121
35	121
34	122
34	121
34	121
34	122
33	121
34	121
35	121
35	122
35	121
34	121
34	122
34	121
34	121
35	121
34	122
34	121
34	121
33	122
33	121
34	121
34	121
34	121
34	121
34	122
33	122
33	121
35	122
35	121
34	121
34	121
34	121
35	121
34	121
34	122
34	121
33	121
33	121
35	121
34	122
33	121
34	121
34	122
34	121
33	122
35	121
34	122
34	122
33	121
34	122
33	121
34	121
33	121
35	121
34	121
35	122
33	121
35	121
34	121
34	121
34	121
33	121
34	121
34	121
35	121
33	121
34	121
33	121
34	122
33	121
33	121
33	121
33	121
34	122
35	121
33	121
33	121
34	121
34	121
33	121
33	121
33	121
34	121
33	121
33	121
33	121
33	120
34	121
34	122
34	121
34	121
33	121
34	121
34	121
34	121
34	121
33	121
33	122
34	122
34	121
33	122
33	122
34	122
33	122
34	122
34	121
34	121
34	121
33	121
35	121
33	122
34	121
34	121
34	121
33	121
33	121
34	120
34	121
35	120
34	122
34	122
35	121
34	122
34	121
34	121
34	122
34	121
34	121
34	122
34	121
34	121
34	121
34	122
33	122
35	122
33	122
34	122
34	122
34	121
35	121
34	121
34	122
34	122
35	121
33	122
34	122
33	121
35	121
35	122
35	122
35	121
33	122
34	122
34	122
35	121
35	122
33	121
35	121
35	121
34	121
35	121
34	121
34	122
35	122
33	122
35	122
35	121
35	121
34	122
33	122
33	121
34	121
34	122
35	121
35	122
35	122
34	122
34	121
35	122
34	122
35	122
34	121
34	121
34	122
33	122
35	122
34	122
33	122
34	122
33	121
34	122
34	122
34	122
33	122
34	121
34	122
34	122
34	122
34	122
34	122
34	121
34	122
34	121
33	122
34	122
35	121
34	122
35	121
33	122
34	121
34	121
33	122
33	121
34	122
34	122
34	122
34	121
33	122
33	121
34	121
34	121
34	121
34	121
35	121
33	121
34	121
33	122
33	122
33	122
33	121
34	121
33	122
34	122
34	122
34	122
33	122
34	121
34	122
34	121
33	121
33	121
34	121
33	121
33	121
33	121
33	122
34	120
33	121
33	121
34	121
33	121
34	120
34	122
33	121
34	121
34	121
34	121
33	121
33	121
34	120
33	121
33	122
34	122
34	122
34	122
33	122
34	121
33	121
34	120
33	122
33	122
34	121
33	121
34	121
34	121
34	121
34	122
34	122
33	121
34	121
33	121
35	121
34	122
34	121
34	121
34	121
34	121
33	121
33	121
33	121
34	121
34	121
34	122
34	121
34	121
35	121
33	121
35	122
35	121
33	121
34	121
34	121
33	121
34	120
34	121
34	121
33	121
34	122
34	121
35	121
34	121
34	121
34	121
34	121
34	122
34	122
35	121
34	121
34	121
34	121
34	121
34	122
34	122
33	121
34	122
35	122
33	122
34	122
34	122
33	121
34	122
33	122
34	121
33	121
34	122
34	120
34	122
34	121
33	120
34	122
33	121
34	122
33	121
34	122
34	122
34	122
34	121
34	122
35	122
33	121
33	121
34	121
34	121
33	121
34	122
35	121
33	121
33	122
33	122
33	121
34	121
33	121
33	121
34	121
33	122
33	121
34	121
33	121
34	121
33	121
33	121
33	121
33	122
33	121
33	121
33	121
34	121
33	121
33	121
35	121
35	121
35	121
33	121
34	122
33	122
34	121
34	121
33	121
33	121
33	121
34	121
33	121
33	121
33	122
34	121
33	121
34	121
33	121
34	121
34	121
34	121
33	121
33	121
33	121
33	121
33	121
34	121
33	121
34	121
33	120
33	121
33	121
34	121
33	121
33	121
33	121
33	121
33	121
34	121
34	121
35	120
33	121
33	121
33	121
33	121
33	121
34	121
33	121
34	121
34	121
34	121
33	121
34	121
33	122
33	121
33	121
34	121
33	122
33	121
34	122
34	122
33	121
33	122
33	121
33	121
34	121
33	121
33	122
34	122
33	121
35	122
33	122
34	121
33	122
33	121
33	121
34	121
33	120
34	121
34	121
34	121
34	121
34	122
33	122
33	121
33	121
34	121
33	121
33	121
35	121
33	121
33	122
34	121
33	121
33	121
34	121
33	121
33	121
34	120
33	121
34	121
33	122
34	121
34	122
33	121
34	121
34	122
33	121
34	121
33	122
34	121
34	121
34	121
34	121
34	121
34	121
34	122
33	122
35	121
33	121
34	121
33	120
34	121
33	122
33	121
34	121
34	121
34	121
34	122
34	121
34	121
33	122
33	121
35	121
34	121
34	121
34	121
34	122
33	121
34	121
34	121
34	121
35	121
34	121
34	122
33	121
33	122
33	121
34	121
34	122
34	121
34	121
33	121
33	122
34	121
33	121
34	122
33	121
34	121
34	122
34	122
33	122
33	122
34	121
34	122
34	122
34	122
35	121
35	122
35	122
33	121
33	121
34	122
34	121
35	122
33	122
34	121
33	122
34	121
34	122
34	122
34	122
33	121
34	122
33	122
34	121
34	121
34	121
33	122
33	121
33	121
33	122
34	122
33	122
33	122
33	121
35	121
35	122
33	122
34	122
34	122
33	122
33	121
33	122
34	121
34	121
35	121
34	121
34	121
34	121
34	122
34	122
34	122
35	122
34	121
33	122
33	121
33	121
33	121
33	121
34	121
34	121
33	121
34	121
34	120
34	121
33	121
35	122
33	122
34	122
33	120
34	122
34	121
33	121
33	121
33	121
34	122
33	122
34	121
34	121
35	121
33	121
