59	99
59	100
60	100
60	98
59	99
60	99
59	98
59	98
59	100
60	99
59	99
59	100
60	99
60	99
59	99
59	99
60	99
60	100
60	100
60	98
60	99
60	99
60	99
60	99
60	100
59	99
60	99
60	99
60	100
60	99
60	99
60	100
60	100
60	99
60	99
60	98
61	99
60	98
60	100
60	100
61	100
61	101
61	100
60	100
60	99
60	99
59	100
60	100
60	100
60	100
60	100
60	99
60	100
61	100
60	99
60	100
60	99
59	100
60	99
60	99
59	100
60	99
60	100
60	99
60	100
61	100
62	100
59	98
60	100
60	100
60	98
60	99
60	100
60	99
60	99
59	98
60	98
60	99
60	98
61	99
59	100
60	100
60	99
60	100
60	99
59	100
61	97
59	99
60	97
60	99
60	99
60	99
60	100
60	98
59	98
58	99
58	99
59	98
60	99
59	98
60	99
58	97
59	98
58	99
59	99
58	98
60	100
59	98
60	99
59	98
60	99
60	99
59	99
60	100
60	99
59	98
60	100
59	98
59	98
59	99
60	98
59	100
59	99
60	99
59	98
60	99
58	99
58	98
60	99
60	99
60	99
59	99
60	100
59	98
60	98
60	99
59	100
59	98
59	97
59	100
59	98
59	99
58	99
59	99
59	99
60	98
59	98
60	99
59	99
60	98
59	98
59	99
59	98
60	98
60	98
60	100
60	99
59	98
59	98
59	99
60	99
59	98
59	97
59	98
59	98
59	98
59	97
59	98
59	99
58	97
59	99
60	99
59	98
61	97
60	99
60	99
60	98
60	98
59	98
60	99
59	99
60	98
59	97
59	99
61	99
60	100
60	99
60	99
60	99
60	98
60	99
60	99
60	99
59	100
60	100
60	100
59	100
60	99
60	100
60	100
59	99
60	99
59	100
60	97
60	97
60	99
60	98
59	100
60	99
60	99
61	98
59	99
60	99
60	100
59	97
59	100
60	99
60	100
61	98
60	100
60	99
60	98
60	100
60	100
59	99
60	99
60	99
60	100
60	100
59	100
61	100
60	99
61	100
60	99
60	100
61	100
60	100
60	100
60	100
60	99
60	100
60	98
61	100
60	99
61	100
61	98
61	100
60	99
60	100
60	100
60	100
60	101
60	100
60	99
61	100
60	100
60	100
60	100
60	99
60	100
60	100
60	100
60	99
60	99
61	98
60	98
60	99
60	99
60	100
60	98
60	100
60	100
60	100
60	99
60	100
60	100
60	99
60	99
60	100
60	100
61	100
60	99
60	99
60	99
60	99
60	100
60	100
60	99
60	98
60	99
61	99
60	100
60	98
61	100
60	100
59	98
60	98
60	99
60	99
61	98
60	98
60	99
61	98
60	98
60	99
60	99
60	100
61	99
62	100
59	98
60	99
59	100
60	100
60	99
60	99
60	98
60	100
61	100
59	100
59	100
59	99
61	100
60	100
60	99
59	99
60	99
60	100
60	99
60	99
60	98
60	99
60	99
59	99
60	99
60	99
59	99
60	99
60	99
60	98
60	99
60	99
60	98
60	98
59	98
59	98
60	98
59	99
59	99
60	99
60	100
60	100
60	97
61	100
61	99
60	101
60	99
60	99
60	98
60	100
60	98
61	99
60	99
60	100
61	98
59	99
60	99
60	100
60	99
60	99
60	100
60	99
60	98
60	100
60	100
61	99
60	100
59	99
61	99
60	99
60	99
60	100
60	99
61	100
61	98
60	99
61	98
60	100
60	98
60	100
59	100
60	98
60	99
61	99
60	99
60	97
59	98
59	97
60	99
61	98
60	99
59	99
60	98
59	99
60	99
59	99
60	98
59	100
59	100
59	98
59	99
60	99
59	99
60	99
60	98
59	97
59	98
59	98
59	98
59	98
60	98
60	97
60	99
60	99
59	98
58	98
60	97
59	98
59	99
59	99
58	97
59	97
59	98
60	97
60	98
60	100
59	98
58	99
59	97
60	99
59	100
60	98
59	98
60	100
59	98
61	99
60	98
60	100
60	100
61	99
59	100
60	99
60	99
59	98
60	98
60	100
60	100
61	100
60	98
60	98
60	99
60	100
60	99
61	100
60	98
60	100
59	100
62	100
61	100
60	100
61	100
61	100
61	99
61	100
61	100
60	100
60	99
60	100
61	100
61	100
60	100
61	100
60	101
62	99
60	101
60	99
61	99
60	100
61	100
60	99
61	100
61	101
60	100
61	100
60	101
60	101
61	100
60	100
60	99
60	100
61	100
61	101
60	100
61	100
61	100
60	100
60	100
60	100
62	101
60	101
61	101
61	100
61	101
61	101
60	99
61	101
61	99
61	99
61	100
60	99
60	100
60	100
60	99
61	101
61	100
62	99
60	101
60	98
60	101
60	100
61	99
60	100
60	100
60	100
60	99
61	99
60	99
60	98
60	99
59	100
59	99
60	99
60	99
59	99
60	97
60	99
60	98
60	99
59	99
60	98
59	99
59	97
59	100
59	97
60	99
59	98
59	100
60	99
60	97
60	99
59	99
59	100
59	99
59	99
59	99
59	98
60	100
59	98
59	97
60	97
59	99
58	98
60	99
60	99
59	98
59	99
60	98
59	97
60	97
58	98
59	97
59	99
58	98
58	97
59	98
59	97
58	97
59	97
59	99
59	98
58	97
60	98
59	97
59	98
59	98
59	99
59	99
58	96
58	97
59	96
59	97
58	98
58	98
58	98
59	97
58	97
59	97
59	97
59	99
58	97
58	99
59	96
59	99
59	98
59	97
59	97
59	98
60	99
59	99
60	97
58	98
60	99
59	97
59	99
59	97
59	99
59	99
59	98
59	98
60	98
60	98
59	99
60	98
59	99
60	99
60	99
59	100
59	99
59	99
59	99
59	100
59	98
60	98
59	99
59	97
60	99
60	100
60	98
60	99
60	99
60	98
60	98
60	97
60	97
61	99
59	98
59	100
59	98
60	99
59	97
59	99
60	100
60	99
60	99
60	100
59	98
60	99
60	98
60	99
59	100
60	98
60	98
60	99
60	99
60	100
60	99
60	99
60	99
59	99
60	99
60	100
60	99
60	99
60	99
60	99
60	98
60	99
60	99
59	99
60	98
60	98
59	97
60	99
60	99
60	99
59	100
60	98
60	100
60	99
60	99
60	99
61	100
61	99
60	98
60	99
59	97
60	98
60	100
61	99
60	100
60	99
60	99
60	100
61	99
61	99
59	100
61	99
60	99
60	100
61	99
60	100
61	99
60	99
60	99
60	99
60	99
60	100
60	99
61	100
60	99
60	99
60	99
60	99
60	100
61	99
59	98
60	100
60	99
60	100
60	99
60	100
60	99
61	99
61	99
61	99
60	99
61	99
61	100
60	99
60	100
60	100
60	100
60	100
59	99
62	99
60	100
62	99
62	99
61	99
60	100
60	99
60	99
59	98
59	98
60	100
60	99
59	98
60	99
61	100
60	100
60	100
60	99
60	100
58	100
59	99
60	100
60	99
60	100
59	100
60	97
59	99
60	98
60	99
59	98
60	99
60	98
59	99
59	99
60	97
60	100
59	98
60	98
59	100
60	99
59	99
59	99
59	99
60	99
60	98
59	100
60	100
60	99
60	100
59	99
60	99
60	100
59	97
59	100
59	97
59	98
60	98
61	99
60	98
59	99
60	99
60	99
60	99
60	100
60	100
60	99
59	99
59	98
60	99
60	100
60	98
59	99
