61	95
61	95
62	95
61	95
61	96
61	97
62	95
62	96
62	96
63	95
62	96
62	96
63	94
62	96
61	96
62	96
62	96
62	96
62	94
62	96
62	95
62	96
62	96
62	96
61	97
62	95
62	95
61	96
61	95
62	96
61	96
62	95
61	94
62	96
62	95
62	96
61	96
62	96
62	96
62	95
61	96
61	95
62	94
60	94
61	94
62	95
62	95
61	95
62	93
61	96
61	96
61	95
61	95
61	94
60	95
62	95
61	95
61	94
61	95
61	95
61	95
61	95
61	95
60	95
60	94
60	95
61	95
61	95
60	93
60	94
60	94
60	94
60	95
60	93
60	94
59	93
61	94
61	94
60	93
59	94
60	94
61	94
61	95
61	95
60	94
60	95
60	94
61	93
61	95
61	95
62	94
62	94
60	94
60	93
60	94
60	94
61	95
61	95
61	95
61	94
61	95
61	94
61	96
62	95
62	93
61	95
62	95
62	94
62	94
62	95
61	95
61	95
61	96
62	96
61	95
61	95
61	94
60	95
61	96
62	96
61	96
61	94
61	95
61	94
62	95
61	95
61	94
62	96
61	94
61	95
61	95
61	95
62	96
62	94
61	95
60	96
61	96
62	96
62	95
62	94
62	95
62	96
62	95
61	95
61	95
61	96
62	96
61	95
61	96
60	96
61	95
61	95
60	94
60	94
62	94
60	95
60	94
62	95
61	93
61	96
62	96
62	95
62	96
61	94
61	95
61	96
62	94
62	96
61	94
61	94
60	94
62	94
61	95
61	95
60	94
61	95
62	93
62	94
62	93
61	95
61	95
62	95
61	95
61	94
61	95
62	95
61	95
61	95
60	94
61	95
61	95
60	95
61	94
60	93
60	94
60	93
61	94
62	94
60	93
61	95
61	94
61	95
60	96
60	94
60	94
60	96
61	95
61	96
61	95
60	94
62	94
61	95
62	94
61	94
62	94
62	94
61	94
62	94
61	94
61	95
60	95
60	96
61	94
60	95
61	95
60	95
61	94
61	95
60	95
61	94
62	95
61	95
62	96
60	94
60	95
61	95
62	95
61	95
61	95
62	95
62	95
62	94
62	95
61	95
60	93
61	95
60	94
61	95
60	95
60	94
61	95
59	93
60	94
61	95
60	95
60	94
60	93
59	93
61	93
60	94
60	94
59	93
59	95
59	94
59	94
60	92
61	94
59	94
60	93
60	95
61	93
59	93
60	94
60	93
60	94
61	94
61	95
60	94
60	95
60	94
62	95
61	95
61	94
60	94
61	96
61	143
62	95
60	94
