-35.38423616	76.87675277
-44.98423616	80.62075277
-21.70423616	65.26075277
-33.56023616	59.16475277
-25.64023616	35.93275277
-28.71223616	23.06875277
-15.36823616	1.996752768
-47.57623616	0.268752768
-33.84823616	10.78075277
-14.69623616	9.196752768
-10.66423616	14.42875277
-11.14423616	-9.139247232000001
-5.096236162	6.364752768
3.639763838	-23.68324723
3.015763838	-1.171247232
10.88776384	-9.907247232
50.29576384	24.26875277
25.28776384	6.124752768
15.54376384	-18.01924723
12.80776384	11.40475277
17.31976384	14.52475277
13.67176384	29.98075277
12.37576384	12.65275277
17.89576384	-25.79524723
33.83176384	-36.49924723
59.12776384	-22.29124723
73.09576384	-28.62724723
76.35976384	-38.46724723
82.11976384	-53.29924723
89.75176384	-19.36324723
100.5517638	-14.27524723
104.4397638	-52.81924723
98.34376383999999	-54.73924723
57.73576384	-46.57924723
60.90376384	-16.38724723
45.20776384	6.172752768
34.88776384	7.468752768
9.639763838	9.196752768
10.31176384	4.444752768
23.31976384	11.45275277
32.39176384	17.98075277
16.83976384	22.44475277
9.975763838000001	-1.555247232
12.80776384	-0.115247232
21.01576384	0.652752768
6.039763838	59.40475277
-1.496236162	11.02075277
-44.88823616	28.68475277
-56.26423616	-27.33124723
-41.14423616	-4.627247232
-33.27223616	-4.243247232
-17.33623616	4.252752768
2.583763838	1.756752768
12.32776384	-37.07524723
-18.00823616	-6.403247232
-29.91223616	17.98075277
-29.72023616	26.38075277
-7.736236162	12.36475277
9.543763838	20.71675277
1.623763838	-13.79524723
4.023763838	4.972752768
-1.832236162	-21.13924723
14.48776384	6.796752768
10.83976384	-2.611247232
2.391763838	-8.035247232
18.95176384	-21.33124723
66.47176383999999	-20.51524723
84.80776384000001	35.11675277
87.97576384	18.41275277
74.19976384	56.52475277
50.96776384	5.548752768
54.13576384	9.388752768
46.93576384	0.988752768
56.72776384	2.908752768
50.00776384	-3.475247232
49.52776384	3.052752768
52.83976384	-34.77124723
68.77576384	-22.86724723
52.88776384	-69.90724723
