0.01666666666666667	-35.38423616	76.87675277
0.03333333333333333	-44.98423616	80.62075277
0.05	-21.70423616	65.26075277
0.06666666666666667	-33.56023616	59.16475277
0.08333333333333333	-25.64023616	35.93275277
0.1	-28.71223616	23.06875277
0.1166666666666667	-15.36823616	1.996752768
0.1333333333333333	-47.57623616	0.268752768
0.15	-33.84823616	10.78075277
0.1666666666666667	-14.69623616	9.196752768
0.1833333333333333	-10.66423616	14.42875277
0.2	-11.14423616	-9.139247232000001
0.2166666666666667	-5.096236162	6.364752768
0.2333333333333333	3.639763838	-23.68324723
0.25	3.015763838	-1.171247232
0.2666666666666667	10.88776384	-9.907247232
0.2833333333333333	50.29576384	24.26875277
0.3	25.28776384	6.124752768
0.3166666666666667	15.54376384	-18.01924723
0.3333333333333333	12.80776384	11.40475277
0.35	17.31976384	14.52475277
0.3666666666666666	13.67176384	29.98075277
0.3833333333333334	12.37576384	12.65275277
0.4	17.89576384	-25.79524723
0.4166666666666667	33.83176384	-36.49924723
0.4333333333333333	59.12776384	-22.29124723
0.45	73.09576384	-28.62724723
0.4666666666666667	76.35976384	-38.46724723
0.4833333333333333	82.11976384	-53.29924723
0.5	89.75176384	-19.36324723
0.5166666666666667	100.5517638	-14.27524723
0.5333333333333333	104.4397638	-52.81924723
0.55	98.34376383999999	-54.73924723
0.5666666666666667	57.73576384	-46.57924723
0.5833333333333334	60.90376384	-16.38724723
0.6	45.20776384	6.172752768
0.6166666666666667	34.88776384	7.468752768
0.6333333333333333	9.639763838	9.196752768
0.65	10.31176384	4.444752768
0.6666666666666666	23.31976384	11.45275277
0.6833333333333333	32.39176384	17.98075277
0.7	16.83976384	22.44475277
0.7166666666666667	9.975763838000001	-1.555247232
0.7333333333333333	12.80776384	-0.115247232
0.75	21.01576384	0.652752768
0.7666666666666667	6.039763838	59.40475277
0.7833333333333333	-1.496236162	11.02075277
0.8	-44.88823616	28.68475277
0.8166666666666667	-56.26423616	-27.33124723
0.8333333333333334	-41.14423616	-4.627247232
0.85	-33.27223616	-4.243247232
0.8666666666666667	-17.33623616	4.252752768
0.8833333333333333	2.583763838	1.756752768
0.9	12.32776384	-37.07524723
0.9166666666666666	-18.00823616	-6.403247232
0.9333333333333333	-29.91223616	17.98075277
0.95	-29.72023616	26.38075277
0.9666666666666667	-7.736236162	12.36475277
0.9833333333333333	9.543763838	20.71675277
1	1.623763838	-13.79524723
1.016666666666667	4.023763838	4.972752768
1.033333333333333	-1.832236162	-21.13924723
1.05	14.48776384	6.796752768
1.066666666666667	10.83976384	-2.611247232
1.083333333333333	2.391763838	-8.035247232
1.1	18.95176384	-21.33124723
1.116666666666667	66.47176383999999	-20.51524723
1.133333333333333	84.80776384000001	35.11675277
1.15	87.97576384	18.41275277
1.166666666666667	74.19976384	56.52475277
1.183333333333333	50.96776384	5.548752768
1.2	54.13576384	9.388752768
1.216666666666667	46.93576384	0.988752768
1.233333333333333	56.72776384	2.908752768
1.25	50.00776384	-3.475247232
1.266666666666667	49.52776384	3.052752768
1.283333333333333	52.83976384	-34.77124723
1.3	68.77576384	-22.86724723
1.316666666666667	52.88776384	-69.90724723
1.333333333333333	31.67176384	-62.08324723
1.35	24.47176384	-63.57124723
1.366666666666667	37.47976384	-72.21124723
1.383333333333333	18.03976384	-54.49924723
1.4	0.087763838	-59.25124723
1.416666666666667	15.59176384	-41.39524723
1.433333333333333	25.43176384	-52.33924723
1.45	48.27976384	-40.77124723
1.466666666666667	54.71176384	-77.01124723
1.483333333333333	61.38376384	-64.91524723000001
1.5	69.15976384	-57.81124723
1.516666666666667	51.25576384	-56.89924723
1.533333333333333	48.51976384	-57.57124723
1.55	41.17576384	-20.41924723
1.566666666666667	13.04776384	-21.47524723
1.583333333333333	-14.84023616	11.78875277
1.6	-14.40823616	36.74875277
1.616666666666667	-9.032236162	54.79675277
1.633333333333333	-27.12823616	60.41275277
1.65	-30.87223616	14.04475277
1.666666666666667	-25.78423616	19.18075277
1.683333333333333	-30.63223616	-16.00324723
1.7	-28.80823616	-11.29924723
1.716666666666667	-24.96823616	-29.05924723
1.733333333333333	-30.82423616	25.32475277
1.75	-11.04823616	6.988752768
1.766666666666667	-4.376236162	23.11675277
1.783333333333333	-10.52023616	16.73275277
1.8	1.959763838	0.076752768
1.816666666666667	12.47176384	7.420752768
1.833333333333333	15.63976384	-9.715247231999999
1.85	17.70376384	-17.82724723
1.866666666666667	7.959763838	-20.99524723
1.883333333333333	2.151763838	1.612752768
1.9	4.647763838	0.556752768
1.916666666666667	12.85576384	15.34075277
1.933333333333333	11.99176384	-35.15524723
1.95	9.207763838	2.380752768
1.966666666666667	4.407763838	-52.33924723
1.983333333333333	6.327763838	-12.01924723
2	15.49576384	-71.82724723
2.016666666666667	11.27176384	-25.26724723
2.033333333333333	10.50376384	-33.47524723
2.05	7.575763838	-13.07524723
2.066666666666667	10.74376384	-34.53124723
2.083333333333333	16.79176384	-18.88324723
2.1	38.00776384	-32.27524723
2.116666666666667	28.16776384	-8.851247232
2.133333333333333	34.07176384	-22.09924723
2.15	32.34376384	-11.49124723
2.166666666666667	40.31176384	-19.69924723
2.183333333333333	18.51976384	-32.80324723
2.2	21.01576384	33.05275277
2.216666666666667	57.87976384	6.220752768
2.233333333333333	54.90376384	38.86075277
2.25	53.41576384	5.644752768
2.266666666666667	71.07976384	14.33275277
2.283333333333333	84.95176384	12.55675277
2.3	81.20776384	39.10075277
2.316666666666667	82.31176384	37.90075277
2.333333333333333	72.56776384	27.96475277
2.35	83.03176384	9.292752768
2.366666666666667	98.00776384	27.91675277
2.383333333333333	86.87176384	35.02075277
2.4	65.12776384	0.076752768
2.416666666666667	53.84776384	23.64475277
2.433333333333333	65.99176384	-26.75524723
